,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,0.0119350282486,0.0122488289697,0.00483852496564,0.00982206882706,0.0143859715496,0.0108118995824,0.0168273916211,0.00831583948247,0.0,0.0155148939936,0.0105309072782,0.0149405690671,0.0156199210587,0.0244557638981,0.0140205156169,0.0290968367025,0.0,0.0126107177182,0.00624507292077,0.0129488127598,0.0,0.00902421401407,0.0201400788899,0.0138392416164,0.0214830508475,0.0159586232173,0.0,0.00834617360041,0.0377563736181,0.0161338059425,0.0118741352473,0.0183904962132,0.0,0.0233776957184,0.0217874389975,0.00997551564443,0.00866252050301,0.0481375678156,0.0299146039363
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4753125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.055732183711,0.0135031960227,0.0,0.0737571552729,0.0290009218485,0.0151566485969,0.0,0.0188019185127,0.0,0.0159715221774,0.0260587993421,0.0311076917146,0.0,0.0,0.0225053267045,0.0,0.0,0.0538333396255,0.0,0.0,0.015801612367,0.0265241350446,0.0353655133929,0.0351574809611,0.0174747242647,0.0830204990372,0.0,0.0225053267045,0.0,0.0738775414157,0.0708917791193,0.0275065104167,0.0551802336626,0.0519761029412,0.064250090843,0.0,0.0,0.0,0.0
3,0.00690928585266,0.00354962473395,0.0,0.0258176866407,0.0522580406693,0.0,0.0,0.0453018331187,0.0256726257647,0.0,0.0,0.0116316091711,0.0190144395472,0.0,0.0,0.0488990481593,0.0142596485524,0.0121921893036,0.0,0.0273738047697,0.0171030370695,0.0158728502254,0.0,0.0221598431228,0.0177000289526,0.0,0.0,0.0514746604019,0.0223330556178,0.0,0.0,0.0691425464491,0.0272235367414,0.0,0.0,0.0555347797177,0.0778620867134,0.0247429724102,0.0,0.0439476056424
4,0.0,0.0,0.0344429347826,0.0,0.0,0.067420212766,0.0416940789474,0.0386432926829,0.0,0.0,0.0,0.0582648026316,0.288068181818,0.0,0.0,0.0,0.0,0.0597877358491,0.0621323529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20919237013,0.118322142155,0.0,0.0,0.0,0.0736918604651,0.0,0.0372794117647,0.334479166667,0.0,0.0,0.0609375
5,0.0,0.0115752469857,0.0,0.0,0.0372356051704,0.0228190589672,0.0,0.0171283783784,0.0124118683901,0.0395554262823,0.0,0.0103183002279,0.0,0.0327340666052,0.126357281474,0.0145155748969,0.0,0.0916143889563,0.0199167190446,0.0,0.0,0.0302355136426,0.0295316868593,0.0164695945946,0.0,0.0851465355374,0.0164695945946,0.0,0.0535261824324,0.0262016277641,0.0251887917329,0.043840492278,0.0390087292261,0.0548330177808,0.0,0.0,0.0546476833977,0.0608369293663,0.101105011261,0.0133815456081
6,0.0138078596533,0.00263798701299,0.0556619570832,0.0129911571703,0.0138494318182,0.030631684492,0.0,0.0191945986975,0.0462096499222,0.0100723140496,0.0496496924129,0.0250660098993,0.0456091782311,0.0,0.0336962396177,0.0158481365378,0.00910647571606,0.0179668304668,0.0103870738636,0.0168363911495,0.0357071551707,0.0294783493599,0.0346235795455,0.0440000374676,0.0354933686596,0.0473755411255,0.0125428816467,0.00923295454545,0.0449019302615,0.0632884278657,0.0704815855496,0.0358238636364,0.0192989576213,0.0275466077263,0.0652420628373,0.0528303524141,0.0180492320008,0.0583172385914,0.0221590909091,0.0120867768595
7,0.00653215831787,0.00513490520175,0.0145884869099,0.0128309733116,0.0,0.0,0.0441895123867,0.0442089228183,0.00648802211302,0.0,0.0832810386182,0.0154608186523,0.0226224097842,0.0435314300576,0.0307449818368,0.0667713805486,0.0164574219452,0.0195964749536,0.0618328168044,0.00923295454545,0.0143526308302,0.0305713383838,0.0764868447379,0.0264590254146,0.0391160334068,0.0936192369142,0.0330236892737,0.0226060983747,0.0,0.0,0.0188279857398,0.0,0.0309021335807,0.0,0.0440695841639,0.0,0.013336489899,0.0,0.0494409824047,0.0
8,0.0721135373975,0.133773676543,0.0537379875636,0.0,0.0,0.0,0.0,0.0,0.116456644244,0.0912815900804,0.0,0.0487000512295,0.0318041150887,0.0305568948891,0.118263037502,0.0,0.0856264637002,0.0599385245902,0.177817622951,0.0,0.0,0.0318041150887,0.0623360655738,0.0,0.0519467213115,0.0862140962943,0.0779200819672,0.0,0.0311680327869,0.0,0.172267108552,0.11987704918,0.0,0.0624359631148,0.0,0.0779200819672,0.0,0.0556572014052,0.0820211389129,0.0
9,0.0733255063579,0.0,0.0,0.0399758200168,0.0,0.0,0.0,0.0,0.0,0.0,0.034442195283,0.0,0.0,0.0,0.0,0.0,0.0175651330377,0.0,0.0,0.017302966873,0.022731348637,0.0,0.0347789634146,0.0,0.0414167347415,0.0445884146341,0.129146056128,0.0504042948038,0.0246659314997,0.0,0.0862244897959,0.0422310645374,0.0771360270827,0.0,0.0714824544491,0.0742811955955,0.126549735748,0.0,0.0429808051269,0.128861889039
