,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,3.53360938332e-05,4.51837541961e-05,4.76892485476e-05,3.40442521095e-05,3.45435468702e-05,2.63032152918e-05,1.95232439825e-05,2.88304031367e-05,5.07083372121e-05,4.96106676194e-05,5.77333758312e-05,4.87994660396e-05,4.74614736645e-05,4.47200397441e-05,3.21603727546e-05,3.95322750049e-05,7.09605367993e-05,5.82779596375e-05,0.0,6.14898661662e-05,5.01732294402e-05,5.12789700605e-05,4.40465976866e-05,6.2458995075e-05
1,3.02847444617e-05,3.26680685759e-05,3.63966468422e-05,3.33484200579e-05,3.30215585028e-05,3.75911463887e-05,2.87588400148e-05,3.04998882338e-05,3.95283527796e-05,3.80506242055e-05,4.12428067919e-05,4.19106329438e-05,4.62655166622e-05,4.12288163909e-05,4.10267266126e-05,4.32431092279e-05,4.81371769074e-05,5.5534342561e-05,5.70430378794e-05,5.33738358459e-05,4.23534523398e-05,3.16018513345e-05,2.9726640322e-05,2.89338067331e-05
2,3.00842516885e-05,3.31403469482e-05,4.5467010332e-05,2.62715403935e-05,3.87690857078e-05,2.14129278528e-05,2.72705031658e-05,3.58043268091e-05,5.10095665226e-05,4.50542559935e-05,6.6234679379e-05,4.77889282343e-05,5.97665254284e-05,4.23558609695e-05,4.52147556339e-05,5.02959935455e-05,6.51756497672e-05,5.62077588934e-05,5.8967772889e-05,6.48494239223e-05,5.38730389228e-05,4.24470875346e-05,4.23120065539e-05,0.0
3,3.29602447134e-05,3.74540275642e-05,2.92475335739e-05,3.24151077489e-05,3.21538374005e-05,2.69831347382e-05,2.45602689669e-05,3.01359292316e-05,3.84338666254e-05,4.95648900665e-05,4.10830740502e-05,3.47812318189e-05,3.362590728e-05,3.20592323303e-05,3.77551621306e-05,3.6564136369e-05,6.31546114253e-05,5.47903733006e-05,3.76792625833e-05,3.09526282066e-05,3.85066673179e-05,0.0,3.99935645176e-05,5.27728072357e-05
4,2.94513218923e-05,3.00100539532e-05,3.27769085596e-05,3.08881582927e-05,4.7436719276e-05,3.24470374312e-05,3.82087602303e-05,3.98641500121e-05,4.83937327157e-05,4.0562014223e-05,5.36769460159e-05,4.17992401941e-05,5.79543461668e-05,5.34787880697e-05,5.23476354584e-05,5.5938620248e-05,5.84739171753e-05,0.0,4.85564625173e-05,4.64268987702e-05,4.30308391607e-05,5.31996001713e-05,5.72091779358e-05,5.06392252308e-05
5,3.4311179302e-05,4.62859717044e-05,3.09719790837e-05,2.58983300882e-05,2.89231943236e-05,2.33570774438e-05,2.59403412722e-05,3.11555289082e-05,4.81907564751e-05,5.50443571522e-05,5.02196319328e-05,4.43403338465e-05,4.48761866383e-05,4.20766352136e-05,3.97868823297e-05,4.5854300837e-05,6.5083819593e-05,7.05717896255e-05,6.71438268292e-05,5.24055760105e-05,3.7123554717e-05,4.31873855044e-05,4.97489729052e-05,0.0
6,3.68193939598e-05,3.14073433992e-05,2.90103390558e-05,2.71395475711e-05,3.01220811194e-05,3.88218880292e-05,2.91514029909e-05,3.69518945604e-05,3.91359915045e-05,3.42754045715e-05,4.03313488797e-05,3.55394916791e-05,3.81739246641e-05,4.76327661625e-05,4.21329411318e-05,3.92432111115e-05,3.93250347701e-05,3.76283627639e-05,0.0,3.8484672399e-05,3.59685788411e-05,4.02808965232e-05,4.11997236177e-05,3.80392344209e-05
7,3.5479946934e-05,3.13995744608e-05,3.51039671115e-05,3.3561617765e-05,3.44920096221e-05,3.59484285032e-05,3.22684919161e-05,3.15210031079e-05,3.79970775118e-05,3.68392286148e-05,2.8433446365e-05,3.84341485769e-05,4.24120226497e-05,3.85281206575e-05,4.16365684913e-05,4.20915974433e-05,0.0,3.44085258905e-05,3.96861968347e-05,4.0371241772e-05,4.9000008276e-05,4.72892876255e-05,4.97903574332e-05,4.45610465586e-05
8,3.22996639137e-05,2.9816780137e-05,3.57808431971e-05,3.73068120941e-05,3.16656130905e-05,3.31918520924e-05,4.54601705987e-05,3.45709228173e-05,3.62457599541e-05,3.70279651768e-05,4.46807597148e-05,4.40436819235e-05,4.26451499313e-05,4.12262472776e-05,4.41199088853e-05,4.11749303889e-05,3.43566569886e-05,0.0,0.0,5.06668747823e-05,5.22019268525e-05,5.08629213337e-05,4.35579354989e-05,4.0165087329e-05
9,2.78397777473e-05,3.52267586094e-05,3.0536482196e-05,3.62245789002e-05,3.39655960165e-05,4.35965247836e-05,4.41955066785e-05,3.24637975289e-05,4.85743856605e-05,4.17800029176e-05,3.7413082804e-05,4.35942804703e-05,3.63390747058e-05,5.29366714455e-05,5.81112517584e-05,4.99861759407e-05,5.73447308195e-05,3.93814285106e-05,3.0738509089e-05,3.6295259995e-05,0.0,7.06390227295e-05,5.62930598071e-05,5.85169069618e-05
