,Gene,Image,MTOC,MTOC leading edge,Non MTOC,timepoint
36_30,arhgdia,36,0.0618871302437,,0.123174613436,5h
36_31,arhgdia,36,0.0564473684211,,0.126974515436,5h
36_32,arhgdia,36,0.0560011728415,,0.127602595579,5h
36_33,arhgdia,36,0.065830476784,,0.121623674235,5h
36_34,arhgdia,36,0.065830476784,,0.121623674235,5h
36_35,arhgdia,36,0.0653303887906,,0.125481680498,5h
36_36,arhgdia,36,0.0650585141666,,0.126001041074,5h
36_37,arhgdia,36,0.0649078232096,,0.126301117018,5h
36_38,arhgdia,36,0.0596746729859,,0.127260554968,5h
36_39,arhgdia,36,0.0595098361425,,0.13122085582,5h
36_40,arhgdia,36,0.0593135075692,,0.132244439439,5h
36_41,arhgdia,36,0.0593135075692,,0.132244439439,5h
36_42,arhgdia,36,0.0592128313933,,0.13295168762,5h
36_43,arhgdia,36,0.0591198488771,,0.134046113545,5h
36_44,arhgdia,36,0.0590459479184,,0.134916030115,5h
36_45,arhgdia,36,0.0590459479184,,0.134916030115,5h
36_46,arhgdia,36,0.0540587172468,,0.135135746269,5h
36_47,arhgdia,36,0.0540293891976,,0.135759391263,5h
36_48,arhgdia,36,0.0540122261134,,0.136641522227,5h
36_49,arhgdia,36,0.0540432113122,,0.13700831199,5h
36_50,arhgdia,36,0.0540432113122,,0.13700831199,5h
36_51,arhgdia,36,0.0590427390241,,0.133621420652,5h
36_52,arhgdia,36,0.059123525799,,0.133906018271,5h
36_53,arhgdia,36,0.0592631267241,,0.134927195169,5h
36_54,arhgdia,36,0.0592631267241,,0.134927195169,5h
36_55,arhgdia,36,0.0594572619169,,0.14009965681,5h
36_56,arhgdia,36,0.0597074687331,,0.141200935397,5h
36_57,arhgdia,36,0.0650133360689,,0.146796983067,5h
36_58,arhgdia,36,0.0654004000826,,0.147012521188,5h
36_59,arhgdia,36,0.0657768676199,,0.147227502481,5h
36_60,arhgdia,36,0.0657768676199,,0.147227502481,5h
36_61,arhgdia,36,0.0661640700289,,0.148586419095,5h
36_62,arhgdia,36,0.0563415284647,,0.149887610416,5h
36_63,arhgdia,36,0.0566505765621,,0.151157568708,5h
36_64,arhgdia,36,0.0518583071485,,0.153450623677,5h
36_65,arhgdia,36,0.0518583071485,,0.153450623677,5h
36_66,arhgdia,36,0.0520521054923,,0.15402103043,5h
36_67,arhgdia,36,0.0575598820936,,0.152191299826,5h
36_68,arhgdia,36,0.0579459877313,,0.153615836508,5h
36_69,arhgdia,36,0.0583368200837,,0.155095650954,5h
36_70,arhgdia,36,0.0640977015854,,0.153410478901,5h
36_71,arhgdia,36,0.0640977015854,,0.153410478901,5h
36_72,arhgdia,36,0.064567343612,,0.160019043136,5h
36_73,arhgdia,36,0.0651564869473,,0.162003309127,5h
36_74,arhgdia,36,0.0711887912487,,0.160743225058,5h
36_75,arhgdia,36,0.0718205434432,,0.162812556689,5h
36_76,arhgdia,36,0.0718205434432,,0.162812556689,5h
36_77,arhgdia,36,0.0724642461344,,0.164939263808,5h
36_78,arhgdia,36,0.0731604979931,,0.166918257503,5h
36_79,arhgdia,36,0.0740441995902,,0.175061274718,5h
36_80,arhgdia,36,0.0747001115232,,0.177101536462,5h
36_81,arhgdia,36,0.0747001115232,,0.177101536462,5h
36_82,arhgdia,36,0.0752088182939,,0.176483494174,5h
36_83,arhgdia,36,0.0756542699725,,0.17841847539,5h
36_84,arhgdia,36,0.0702287397612,,0.174898045996,5h
36_85,arhgdia,36,0.0702287397612,,0.174898045996,5h
36_86,arhgdia,36,0.070520488497,,0.179779459883,5h
36_87,arhgdia,36,0.0827049096282,,0.177801394085,5h
36_88,arhgdia,36,0.0830844000787,,0.176027279386,5h
36_89,arhgdia,36,0.0834493331578,,0.176875729453,5h
36_90,arhgdia,36,0.0836010892405,,0.177311740512,5h
37_1,arhgdia,37,0.0325329500391,,0.174249734505,5h
37_2,arhgdia,37,0.0320989686544,,0.180525579511,5h
37_3,arhgdia,37,0.0320989686544,,0.180525579511,5h
37_4,arhgdia,37,0.0316880941518,,0.178419287771,5h
37_5,arhgdia,37,0.0311873331447,,0.185207407107,5h
37_6,arhgdia,37,0.0311873331447,,0.185207407107,5h
37_7,arhgdia,37,0.0385115549857,,0.180910353829,5h
37_8,arhgdia,37,0.0385115549857,,0.180910353829,5h
37_9,arhgdia,37,0.0343043501795,,0.176458955199,5h
37_10,arhgdia,37,0.0300351891565,,0.180732500422,5h
37_11,arhgdia,37,0.0300351891565,,0.180732500422,5h
37_12,arhgdia,37,0.0260108235515,,0.189780393935,5h
37_13,arhgdia,37,0.0257837564514,,0.206284911374,5h
37_14,arhgdia,37,0.0256838905775,,0.203342030237,5h
37_15,arhgdia,37,0.0254728519259,,0.212877885967,5h
37_16,arhgdia,37,0.0254728519259,,0.212877885967,5h
37_17,arhgdia,37,0.0252084008114,,0.226014324424,5h
37_18,arhgdia,37,0.0252084008114,,0.226014324424,5h
37_19,arhgdia,37,0.0250214328419,,0.244364594201,5h
37_20,arhgdia,37,0.0318097909742,,0.262270930766,5h
37_21,arhgdia,37,0.0318097909742,,0.262270930766,5h
37_22,arhgdia,37,0.0351304608119,,0.276552910259,5h
37_23,arhgdia,37,0.0349946714228,,0.270612038326,5h
37_24,arhgdia,37,0.0348172198965,,0.275312052282,5h
37_25,arhgdia,37,0.0348172198965,,0.275312052282,5h
37_26,arhgdia,37,0.034550906365,,0.282892774398,5h
37_27,arhgdia,37,0.034550906365,,0.282892774398,5h
37_28,arhgdia,37,0.0343389847039,,0.278916142318,5h
37_29,arhgdia,37,0.0343389847039,,0.278916142318,5h
37_30,arhgdia,37,0.0341937293961,,0.283606988672,5h
37_31,arhgdia,37,0.0341937293961,,0.283606988672,5h
37_32,arhgdia,37,0.0341296468827,,0.285222188178,5h
37_33,arhgdia,37,0.0340777106231,,0.275544516818,5h
37_34,arhgdia,37,0.0340259321897,,0.266031230134,5h
37_35,arhgdia,37,0.0339961806263,,0.265677474928,5h
37_36,arhgdia,37,0.033965570836,,0.26553754102,5h
37_37,arhgdia,37,0.0339253882349,,0.244089939864,5h
37_38,arhgdia,37,0.0338979877834,,0.243667635636,5h
37_39,arhgdia,37,0.0372714392643,,0.240521455524,5h
37_40,arhgdia,37,0.0440322916834,,0.235028277046,5h
37_41,arhgdia,37,0.044028526691,,0.233947475705,5h
37_42,arhgdia,37,0.044028526691,,0.233947475705,5h
37_43,arhgdia,37,0.0440600784003,,0.23240789946,5h
37_44,arhgdia,37,0.0440600784003,,0.23240789946,5h
37_45,arhgdia,37,0.0440952151574,,0.23132983179,5h
37_46,arhgdia,37,0.0441318263385,,0.230747785688,5h
37_47,arhgdia,37,0.0441945606695,,0.229795591831,5h
37_48,arhgdia,37,0.0409187758264,,0.228469666858,5h
37_49,arhgdia,37,0.0409187758264,,0.228469666858,5h
37_50,arhgdia,37,0.0410276052934,,0.227747577796,5h
37_51,arhgdia,37,0.0410276052934,,0.227747577796,5h
37_52,arhgdia,37,0.0446593126626,,0.224196370688,5h
37_53,arhgdia,37,0.0379049447024,,0.22293258392,5h
37_54,arhgdia,37,0.0379049447024,,0.22293258392,5h
37_55,arhgdia,37,0.0381576498664,,0.213782353905,5h
37_56,arhgdia,37,0.0381576498664,,0.213782353905,5h
37_57,arhgdia,37,0.0383537263014,,0.212698264863,5h
37_58,arhgdia,37,0.0385618510795,,0.22150158434,5h
37_59,arhgdia,37,0.0386411507123,,0.221114652145,5h
37_60,arhgdia,37,0.0388719129693,,0.220298072737,5h
37_61,arhgdia,37,0.0388719129693,,0.220298072737,5h
37_62,arhgdia,37,0.042623667485,,0.215598111083,5h
37_63,arhgdia,37,0.0428721221278,,0.21458733574,5h
37_64,arhgdia,37,0.0429377191348,,0.214218840089,5h
37_65,arhgdia,37,0.0431969736558,,0.213273279198,5h
37_66,arhgdia,37,0.0434472120658,,0.221197172547,5h
37_67,arhgdia,37,0.0434472120658,,0.221197172547,5h
37_68,arhgdia,37,0.0436825447883,,0.237641633983,5h
37_69,arhgdia,37,0.0475486235355,,0.24191722881,5h
37_70,arhgdia,37,0.0475486235355,,0.24191722881,5h
37_71,arhgdia,37,0.0514180903591,,0.24575734527,5h
37_72,arhgdia,37,0.0515714094732,,0.245051661557,5h
37_73,arhgdia,37,0.0515714094732,,0.245051661557,5h
37_74,arhgdia,37,0.0517144905489,,0.244953336137,5h
37_75,arhgdia,37,0.0517144905489,,0.244953336137,5h
37_76,arhgdia,37,0.0555294316941,,0.237456690629,5h
37_77,arhgdia,37,0.0556536171558,,0.233910599513,5h
37_78,arhgdia,37,0.0556536171558,,0.233910599513,5h
37_79,arhgdia,37,0.0595776683627,,0.123703304408,5h
37_80,arhgdia,37,0.0633682904163,,0.142396911721,5h
37_81,arhgdia,37,0.0633682904163,,0.142396911721,5h
37_82,arhgdia,37,0.0708013123931,,0.139705877908,5h
37_83,arhgdia,37,0.0707709352078,,0.130251541612,5h
37_84,arhgdia,37,0.0707709352078,,0.130251541612,5h
37_85,arhgdia,37,0.0706828641198,,0.128304490265,5h
37_86,arhgdia,37,0.0743118459238,,0.126419686219,5h
37_87,arhgdia,37,0.0742870204311,,0.126142168816,5h
37_88,arhgdia,37,0.0779844602394,,0.117579447186,5h
37_89,arhgdia,37,0.081765081897,,0.10926197334,5h
37_90,arhgdia,37,0.081765081897,,0.10926197334,5h
38_1,arhgdia,38,0.0212909681661,,0.0995022949864,5h
38_2,arhgdia,38,0.0212819799377,,0.098753722075,5h
38_3,arhgdia,38,0.0212819799377,,0.098753722075,5h
38_4,arhgdia,38,0.0212967941394,,0.105030100546,5h
38_5,arhgdia,38,0.0212967941394,,0.105030100546,5h
38_6,arhgdia,38,0.0213197201103,,0.114413754358,5h
38_7,arhgdia,38,0.0213197201103,,0.114413754358,5h
38_8,arhgdia,38,0.0243844958854,,0.113291695427,5h
38_9,arhgdia,38,0.0243986948864,,0.109813674395,5h
38_10,arhgdia,38,0.0274997468794,,0.108240753893,5h
38_11,arhgdia,38,0.0274997468794,,0.108240753893,5h
38_12,arhgdia,38,0.0275776622749,,0.105212679954,5h
38_13,arhgdia,38,0.0276254801009,,0.104391797529,5h
38_14,arhgdia,38,0.0246824627937,,0.110934968237,5h
38_15,arhgdia,38,0.0246824627937,,0.110934968237,5h
38_16,arhgdia,38,0.0217430194431,,0.112592148327,5h
38_17,arhgdia,38,0.0218407526659,,0.111490009715,5h
38_18,arhgdia,38,0.0220151457255,,0.109604070048,5h
38_19,arhgdia,38,0.0220151457255,,0.109604070048,5h
38_20,arhgdia,38,0.0223177228754,,0.119457733878,5h
38_21,arhgdia,38,0.0223177228754,,0.119457733878,5h
38_22,arhgdia,38,0.022519035533,,0.117117258077,5h
38_23,arhgdia,38,0.0226717533845,,0.127447513172,5h
38_24,arhgdia,38,0.0228867335621,,0.124947428016,5h
38_25,arhgdia,38,0.0228867335621,,0.124947428016,5h
38_26,arhgdia,38,0.0265903047658,,0.122276680674,5h
38_27,arhgdia,38,0.0265903047658,,0.122276680674,5h
38_28,arhgdia,38,0.0270460583171,,0.11749722447,5h
38_29,arhgdia,38,0.0270460583171,,0.11749722447,5h
38_30,arhgdia,38,0.0270460583171,,0.11749722447,5h
38_31,arhgdia,38,0.0275447670376,,0.113113317863,5h
38_32,arhgdia,38,0.0275447670376,,0.113113317863,5h
38_33,arhgdia,38,0.0280563118401,,0.113571808561,5h
38_34,arhgdia,38,0.0280563118401,,0.113571808561,5h
38_35,arhgdia,38,0.0283601458841,,0.111338748184,5h
38_36,arhgdia,38,0.0286212678036,,0.109546497285,5h
38_37,arhgdia,38,0.0286212678036,,0.109546497285,5h
38_38,arhgdia,38,0.0289515760621,,0.107522696124,5h
38_39,arhgdia,38,0.0292121365768,,0.106034384314,5h
38_40,arhgdia,38,0.029571993514,,0.10416810226,5h
38_41,arhgdia,38,0.029571993514,,0.10416810226,5h
38_42,arhgdia,38,0.0302246280046,,0.102104174002,5h
38_43,arhgdia,38,0.0302246280046,,0.102104174002,5h
38_44,arhgdia,38,0.0306479595229,,0.100648238426,5h
38_45,arhgdia,38,0.0309146341463,,0.103175267595,5h
38_46,arhgdia,38,0.0313737623762,,0.101778837598,5h
38_47,arhgdia,38,0.0313737623762,,0.101778837598,5h
38_48,arhgdia,38,0.024101387454,,0.100200853223,5h
38_49,arhgdia,38,0.024101387454,,0.100200853223,5h
38_50,arhgdia,38,0.0244463017133,,0.101723877013,5h
38_51,arhgdia,38,0.0244463017133,,0.101723877013,5h
38_52,arhgdia,38,0.0249850516785,,0.100151173074,5h
38_53,arhgdia,38,0.0249850516785,,0.100151173074,5h
38_54,arhgdia,38,0.029579338303,,0.0948699083308,5h
38_55,arhgdia,38,0.029579338303,,0.0948699083308,5h
38_56,arhgdia,38,0.0300379854829,,0.09405693193,5h
38_57,arhgdia,38,0.0350629681114,,0.0932598952991,5h
38_58,arhgdia,38,0.0350629681114,,0.0932598952991,5h
38_59,arhgdia,38,0.0356582713827,,0.0927401139998,5h
38_60,arhgdia,38,0.0356582713827,,0.0927401139998,5h
38_61,arhgdia,38,0.0363615499918,,0.0945591984645,5h
38_62,arhgdia,38,0.0363615499918,,0.0945591984645,5h
38_63,arhgdia,38,0.0416992608731,,0.0893517653795,5h
38_64,arhgdia,38,0.0418854415274,,0.0892338538935,5h
38_65,arhgdia,38,0.0427356030749,,0.0887876841325,5h
38_66,arhgdia,38,0.0435710084258,,0.088400457181,5h
38_67,arhgdia,38,0.0435710084258,,0.088400457181,5h
38_68,arhgdia,38,0.0443957968476,,0.0882121187657,5h
38_69,arhgdia,38,0.0443957968476,,0.0882121187657,5h
38_70,arhgdia,38,0.0453174905849,,0.0881393506696,5h
38_71,arhgdia,38,0.046248621562,,0.0881060006958,5h
38_72,arhgdia,38,0.046248621562,,0.0881060006958,5h
38_73,arhgdia,38,0.0367720196946,,0.0880571964832,5h
38_74,arhgdia,38,0.0367720196946,,0.0880571964832,5h
38_75,arhgdia,38,0.0376642837737,,0.0683908451173,5h
38_76,arhgdia,38,0.0376642837737,,0.0683908451173,5h
38_77,arhgdia,38,0.0383443536886,,0.0387351761295,5h
38_78,arhgdia,38,0.0392255252175,,0.0381511079614,5h
38_79,arhgdia,38,0.0392255252175,,0.0381511079614,5h
38_80,arhgdia,38,0.0457717551256,,0.0375963781453,5h
38_81,arhgdia,38,0.0457717551256,,0.0375963781453,5h
38_82,arhgdia,38,0.0525914212477,,0.0370953614861,5h
38_83,arhgdia,38,0.0525914212477,,0.0370953614861,5h
38_84,arhgdia,38,0.0536762906778,,0.0366211220011,5h
38_85,arhgdia,38,0.0546865262371,,0.0361706837343,5h
38_86,arhgdia,38,0.0546865262371,,0.0361706837343,5h
38_87,arhgdia,38,0.0493738192159,,0.0357537875462,5h
38_88,arhgdia,38,0.0495276798187,,0.0356699364444,5h
38_89,arhgdia,38,0.0500286159736,,0.0353221986495,5h
38_90,arhgdia,38,0.0500286159736,,0.0353221986495,5h
39_1,arhgdia,39,0.069183983781,,0.0244981499961,5h
39_2,arhgdia,39,0.0776868621863,,0.0245549440553,5h
39_3,arhgdia,39,0.0769417549398,,0.0246357768236,5h
39_4,arhgdia,39,0.0756028093825,,0.0246490462429,5h
39_5,arhgdia,39,0.0735480782482,,0.0247469670459,5h
39_6,arhgdia,39,0.0735480782482,,0.0247469670459,5h
39_7,arhgdia,39,0.0760245988399,,0.0248248277036,5h
39_8,arhgdia,39,0.0705092100048,,0.0293541599066,5h
39_9,arhgdia,39,0.069688805806,,0.0293936086786,5h
39_10,arhgdia,39,0.0729745930898,,0.0294386608058,5h
39_11,arhgdia,39,0.0712031590774,,0.029533318002,5h
39_12,arhgdia,39,0.0704019420775,,0.0295802340711,5h
39_13,arhgdia,39,0.069532737423,,0.0296338535302,5h
39_14,arhgdia,39,0.0690147205781,,0.0298100710913,5h
39_15,arhgdia,39,0.0680375749921,,0.025875572829,5h
39_16,arhgdia,39,0.0664886231093,,0.0259643231929,5h
39_17,arhgdia,39,0.0664886231093,,0.0259643231929,5h
39_18,arhgdia,39,0.0649404467698,,0.026042970411,5h
39_19,arhgdia,39,0.0640871210093,,0.0260800439921,5h
39_20,arhgdia,39,0.0634373178358,,0.025440192918,5h
39_21,arhgdia,39,0.0662929967398,,0.0215616601891,5h
39_22,arhgdia,39,0.0648566132994,,0.021604915431,5h
39_23,arhgdia,39,0.0648566132994,,0.021604915431,5h
39_24,arhgdia,39,0.0634808013356,,0.0216286412438,5h
39_25,arhgdia,39,0.0628654406781,,0.0216458598419,5h
39_26,arhgdia,39,0.0622822917918,,0.0216550305558,5h
39_27,arhgdia,39,0.0615855962857,,0.0216818502935,5h
39_28,arhgdia,39,0.064223082708,,0.0216788658912,5h
39_29,arhgdia,39,0.0638379934472,,0.021683141321,5h
39_30,arhgdia,39,0.0631549548416,,0.0216924266576,5h
39_31,arhgdia,39,0.0621403689846,,0.021693868993,5h
39_32,arhgdia,39,0.0615857712766,,0.0217364524656,5h
39_33,arhgdia,39,0.0615857712766,,0.0217364524656,5h
39_34,arhgdia,39,0.0574095136484,,0.0261447844244,5h
39_35,arhgdia,39,0.0568354499753,,0.0261126049753,5h
39_36,arhgdia,39,0.0562491679117,,0.0260854592249,5h
39_37,arhgdia,39,0.0560361342804,,0.0260747429057,5h
39_38,arhgdia,39,0.0554626383831,,0.0260277700866,5h
39_39,arhgdia,39,0.0549555104853,,0.0259638637469,5h
39_40,arhgdia,39,0.0542720668345,,0.0258646640586,5h
39_41,arhgdia,39,0.0542720668345,,0.0258646640586,5h
39_42,arhgdia,39,0.0535908072328,,0.0257879353962,5h
39_43,arhgdia,39,0.0529994703537,,0.0256984929245,5h
39_44,arhgdia,39,0.0494158846355,,0.0298503344198,5h
39_45,arhgdia,39,0.0489237790341,,0.0297240168826,5h
39_46,arhgdia,39,0.0489237790341,,0.0297240168826,5h
39_47,arhgdia,39,0.0513319533816,,0.0295657284875,5h
39_48,arhgdia,39,0.0508659359867,,0.0294155008955,5h
39_49,arhgdia,39,0.0504285821644,,0.0292413040081,5h
39_50,arhgdia,39,0.0499669296236,,0.0247400170907,5h
39_51,arhgdia,39,0.0499669296236,,0.0247400170907,5h
39_52,arhgdia,39,0.0495855374972,,0.0245312103184,5h
39_53,arhgdia,39,0.0491984629119,,0.0243396548076,5h
39_54,arhgdia,39,0.0488387027721,,0.028120411178,5h
39_55,arhgdia,39,0.0484928222546,,0.0279144627011,5h
39_56,arhgdia,39,0.0454911076206,,0.0316186580138,5h
39_57,arhgdia,39,0.0454911076206,,0.0316186580138,5h
39_58,arhgdia,39,0.0451820492175,,0.0313834753869,5h
39_59,arhgdia,39,0.0446236269653,,0.0319841850558,5h
39_60,arhgdia,39,0.0445907521915,,0.0178064707208,5h
39_61,arhgdia,39,0.0443628914373,,0.0179773689481,5h
39_62,arhgdia,39,0.0443628914373,,0.0179773689481,5h
39_63,arhgdia,39,0.0441733600659,,0.0181428259543,5h
39_64,arhgdia,39,0.044014192394,,0.0182985850501,5h
39_65,arhgdia,39,0.04132063016,,0.0184381545154,5h
39_66,arhgdia,39,0.0386747355574,,0.0185630559548,5h
39_67,arhgdia,39,0.0386434497701,,0.0186779576251,5h
39_68,arhgdia,39,0.0386434497701,,0.0186779576251,5h
39_69,arhgdia,39,0.0386299449377,,0.0232468102724,5h
39_70,arhgdia,39,0.0386500485857,,0.0233480644845,5h
39_71,arhgdia,39,0.0386988239221,,0.0234589969381,5h
39_72,arhgdia,39,0.0387828162291,,0.0235619945037,5h
39_73,arhgdia,39,0.0387828162291,,0.0235619945037,5h
39_74,arhgdia,39,0.0388795730149,,0.0236657661691,5h
39_75,arhgdia,39,0.0364560862866,,0.0237787732201,5h
39_76,arhgdia,39,0.0366261429544,,0.0238469911616,5h
39_77,arhgdia,39,0.0289518165357,,0.0239360737199,5h
39_78,arhgdia,39,0.0289518165357,,0.0239360737199,5h
39_79,arhgdia,39,0.0292010321154,,0.0239541165523,5h
39_80,arhgdia,39,0.0294123231147,,0.0239524889888,5h
39_81,arhgdia,39,0.0296430712709,,0.0239632887305,5h
39_82,arhgdia,39,0.0297404470079,,0.0239684882015,5h
39_83,arhgdia,39,0.0272635758626,,0.0240046239156,5h
39_84,arhgdia,39,0.0247466223545,,0.0240543101095,5h
39_85,arhgdia,39,0.0223005159468,,0.0241549913687,5h
39_86,arhgdia,39,0.0223005159468,,0.0241549913687,5h
39_87,arhgdia,39,0.0224675284389,,0.0242111301293,5h
39_88,arhgdia,39,0.0227597166483,,0.0243255191295,5h
39_89,arhgdia,39,0.0229484452089,,0.0243925226848,5h
39_90,arhgdia,39,0.023069677707,,0.0244490169946,5h
4_1,arhgdia,4,0.173909746745,,0.103167506364,5h
4_2,arhgdia,4,0.183248704115,,0.111512155346,5h
4_3,arhgdia,4,0.183248704115,,0.111512155346,5h
4_4,arhgdia,4,0.180469026733,,0.0888336522458,5h
4_5,arhgdia,4,0.181332942747,,0.0877318012937,5h
4_6,arhgdia,4,0.181332942747,,0.0877318012937,5h
4_7,arhgdia,4,0.190180786364,,0.0875938694824,5h
4_8,arhgdia,4,0.194373931429,,0.0887163449087,5h
4_9,arhgdia,4,0.194373931429,,0.0887163449087,5h
4_10,arhgdia,4,0.190263041909,,0.0883758882691,5h
4_11,arhgdia,4,0.190263041909,,0.0883758882691,5h
4_12,arhgdia,4,0.194067743649,,0.0878088463048,5h
4_13,arhgdia,4,0.192893014762,,0.0872711541607,5h
4_14,arhgdia,4,0.192893014762,,0.0872711541607,5h
4_15,arhgdia,4,0.184724998215,,0.0879214858211,5h
4_16,arhgdia,4,0.184524676081,,0.0857048860308,5h
4_17,arhgdia,4,0.184524676081,,0.0857048860308,5h
4_18,arhgdia,4,0.180492820159,,0.085747660115,5h
4_19,arhgdia,4,0.179486816392,,0.0858788401073,5h
4_20,arhgdia,4,0.179527591857,,0.0798477978028,5h
4_21,arhgdia,4,0.183128789201,,0.0781471209395,5h
4_22,arhgdia,4,0.183128789201,,0.0781471209395,5h
4_23,arhgdia,4,0.173101023463,,0.0904406403067,5h
4_24,arhgdia,4,0.172055529741,,0.0936628308134,5h
4_25,arhgdia,4,0.172055529741,,0.0936628308134,5h
4_26,arhgdia,4,0.165454726949,,0.0969172611993,5h
4_27,arhgdia,4,0.165454726949,,0.0969172611993,5h
4_28,arhgdia,4,0.157548924068,,0.098125259935,5h
4_29,arhgdia,4,0.157548924068,,0.098125259935,5h
4_30,arhgdia,4,0.163553961669,,0.0957133561805,5h
4_31,arhgdia,4,0.169053130984,,0.0901630682339,5h
4_32,arhgdia,4,0.169829482948,,0.0935618184706,5h
4_33,arhgdia,4,0.16301127621,,0.0936930284955,5h
4_34,arhgdia,4,0.16301127621,,0.0936930284955,5h
4_35,arhgdia,4,0.157377310883,,0.091056107124,5h
4_36,arhgdia,4,0.157377310883,,0.091056107124,5h
4_37,arhgdia,4,0.156991525424,,0.0903963802428,5h
4_38,arhgdia,4,0.15223070093,,0.0921039135621,5h
4_39,arhgdia,4,0.146389633189,,0.0987456840135,5h
4_40,arhgdia,4,0.141462053571,,0.0978624852426,5h
4_41,arhgdia,4,0.141462053571,,0.0978624852426,5h
4_42,arhgdia,4,0.138845182518,,0.0974545455315,5h
4_43,arhgdia,4,0.136832838704,,0.0972249565388,5h
4_44,arhgdia,4,0.139335678497,,0.0967929349047,5h
4_45,arhgdia,4,0.137169074091,,0.0964648586698,5h
4_46,arhgdia,4,0.137169074091,,0.0964648586698,5h
4_47,arhgdia,4,0.139625828483,,0.0974684963803,5h
4_48,arhgdia,4,0.139625828483,,0.0974684963803,5h
4_49,arhgdia,4,0.137934661956,,0.100583547533,5h
4_50,arhgdia,4,0.138474474883,,0.100366288306,5h
4_51,arhgdia,4,0.136925591675,,0.0984085471334,5h
4_52,arhgdia,4,0.137647219556,,0.0982189697296,5h
4_53,arhgdia,4,0.134181918523,,0.101306826745,5h
4_54,arhgdia,4,0.137267760878,,0.101157137388,5h
4_55,arhgdia,4,0.137267760878,,0.101157137388,5h
4_56,arhgdia,4,0.139414404505,,0.100985088253,5h
4_57,arhgdia,4,0.139414404505,,0.100985088253,5h
4_58,arhgdia,4,0.13829439017,,0.1009146937,5h
4_59,arhgdia,4,0.130183484415,,0.112026841281,5h
4_60,arhgdia,4,0.130183484415,,0.112026841281,5h
4_61,arhgdia,4,0.130800239807,,0.112654825225,5h
4_62,arhgdia,4,0.130800239807,,0.112654825225,5h
4_63,arhgdia,4,0.132004608445,,0.111474357098,5h
4_64,arhgdia,4,0.13361059576,,0.10710955265,5h
4_65,arhgdia,4,0.134708409554,,0.106880276763,5h
4_66,arhgdia,4,0.134708409554,,0.106880276763,5h
4_67,arhgdia,4,0.129818171343,,0.113109173755,5h
4_68,arhgdia,4,0.132602176036,,0.110381153347,5h
4_69,arhgdia,4,0.132602176036,,0.110381153347,5h
4_70,arhgdia,4,0.131782493904,,0.110031234486,5h
4_71,arhgdia,4,0.131782493904,,0.110031234486,5h
4_72,arhgdia,4,0.126677556273,,0.115176464882,5h
4_73,arhgdia,4,0.125893921335,,0.114904742323,5h
4_74,arhgdia,4,0.125893921335,,0.114904742323,5h
4_75,arhgdia,4,0.121236477855,,0.12275946532,5h
4_76,arhgdia,4,0.121236477855,,0.12275946532,5h
4_77,arhgdia,4,0.122303585213,,0.125070698626,5h
4_78,arhgdia,4,0.125759018931,,0.127546833569,5h
4_79,arhgdia,4,0.125759018931,,0.127546833569,5h
4_80,arhgdia,4,0.127185900769,,0.127618215328,5h
4_81,arhgdia,4,0.122984372252,,0.132731110444,5h
4_82,arhgdia,4,0.122984372252,,0.132731110444,5h
4_83,arhgdia,4,0.122712379247,,0.135179588795,5h
4_84,arhgdia,4,0.122712379247,,0.135179588795,5h
4_85,arhgdia,4,0.122552204036,,0.140068264747,5h
4_86,arhgdia,4,0.130107932674,,0.13999145286,5h
4_87,arhgdia,4,0.130107932674,,0.13999145286,5h
4_88,arhgdia,4,0.128128819083,,0.143310875094,5h
4_89,arhgdia,4,0.130053355223,,0.143485833536,5h
4_90,arhgdia,4,0.130053355223,,0.143485833536,5h
40_1,arhgdia,40,0.0184656156132,,0.0317232894063,5h
40_2,arhgdia,40,0.0437528544572,,0.00966244339752,5h
40_3,arhgdia,40,0.0432543890966,,0.00976908729364,5h
40_4,arhgdia,40,0.0426641706411,,0.00989677681304,5h
40_5,arhgdia,40,0.0421874759971,,0.0100184956843,5h
40_6,arhgdia,40,0.0417337851802,,0.010132866462,5h
40_7,arhgdia,40,0.0381021568677,,0.0153770563401,5h
40_8,arhgdia,40,0.0376774257475,,0.0155674281503,5h
40_9,arhgdia,40,0.0372715555055,,0.0157691095481,5h
40_10,arhgdia,40,0.0368271954674,,0.0159819942503,5h
40_11,arhgdia,40,0.0364089871072,,0.0161913237498,5h
40_12,arhgdia,40,0.0359673101844,,0.0164263374343,5h
40_13,arhgdia,40,0.0355629752252,,0.0166478407061,5h
40_14,arhgdia,40,0.0351554374205,,0.0168885908186,5h
40_15,arhgdia,40,0.0349324318117,,0.0172436467195,5h
40_16,arhgdia,40,0.0343506795608,,0.0174142226456,5h
40_17,arhgdia,40,0.0339601409312,,0.0176748661312,5h
40_18,arhgdia,40,0.0335745283893,,0.017935643938,5h
40_19,arhgdia,40,0.0331907650679,,0.0182216791259,5h
40_20,arhgdia,40,0.0328209156194,,0.0185357602465,5h
40_21,arhgdia,40,0.0324124586587,,0.0188840882002,5h
40_22,arhgdia,40,0.0320286046394,,0.019220465436,5h
40_23,arhgdia,40,0.0343019697481,,0.0195613926786,5h
40_24,arhgdia,40,0.033904041942,,0.0199468085106,5h
40_25,arhgdia,40,0.0334990241522,,0.0203272676731,5h
40_26,arhgdia,40,0.0331051650286,,0.0207157488723,5h
40_27,arhgdia,40,0.0326311682859,,0.0212415927424,5h
