,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,1.81248876355e-05,2.02864221881e-05,2.35082557784e-05,2.28043459121e-05,2.15393428562e-05,2.12893098587e-05,2.0249950312e-05,1.89281341265e-05,1.86178639628e-05,2.07995041353e-05,2.3306008086e-05,2.29843459161e-05,2.14493476228e-05,2.09485659264e-05,2.04648159157e-05,1.89599795311e-05,1.9814400197e-05,2.23222666934e-05,2.38025553053e-05,2.2741671816e-05,2.21707525832e-05,2.09119955914e-05,1.98806472561e-05,1.8681168117e-05,2.03994334033e-05,2.51545618419e-05,2.3943841712e-05,2.30143459168e-05,0.0,2.15028305627e-05,2.01420219371e-05,1.98775044643e-05,2.40014653882e-05,2.60119575081e-05,2.56985729961e-05,2.2662215809e-05,2.40442902294e-05,2.2128029741e-05,2.06552332498e-05,2.15146497577e-05,2.70140456401e-05,2.85952842533e-05,2.66378054716e-05,2.48761008329e-05,2.33267971772e-05,2.22135102443e-05,2.29421478158e-05,2.69497986507e-05,3.00441709839e-05,2.92467469328e-05,2.59915743954e-05,2.45594712994e-05,0.0,2.30180303939e-05,2.49919225625e-05,2.69443460043e-05,2.72929236583e-05,2.77072593426e-05,2.36004636178e-05,0.0,0.0,2.3392927302e-05,2.49922274635e-05,2.73112498051e-05
11,1.75093543064e-05,1.80607216924e-05,1.96948010361e-05,2.25521584826e-05,2.33258682848e-05,2.21106053053e-05,2.11037634363e-05,1.93694500794e-05,1.81494343528e-05,1.95456874233e-05,2.00892999108e-05,2.29358538908e-05,2.30363630552e-05,2.17219386176e-05,2.18317369903e-05,2.03077898046e-05,2.01985260373e-05,2.04128148951e-05,2.12193474208e-05,2.25247846467e-05,2.27476156992e-05,2.22426046735e-05,2.15396366624e-05,2.13830649189e-05,2.29028312542e-05,2.18328863366e-05,2.17920152718e-05,2.36458457766e-05,2.24803685432e-05,2.47588976579e-05,2.40398406312e-05,2.26454068352e-05,2.30359322474e-05,2.1575275152e-05,2.16289393559e-05,2.33776592716e-05,2.3243837439e-05,2.39510279998e-05,2.3326136686e-05,2.36488122437e-05,2.58786810911e-05,2.38392117389e-05,2.27203037724e-05,2.3395126443e-05,2.4130969981e-05,2.53435690881e-05,2.41318183966e-05,2.57327630326e-05,2.81470100421e-05,2.35351961266e-05,2.25991064261e-05,2.52698177504e-05,2.45770994003e-05,2.45129135766e-05,2.49609410111e-05,2.57983965162e-05,2.77864099138e-05,2.52478685517e-05,2.38145218171e-05,2.35174381818e-05,2.35172045246e-05,2.5931584041e-05,2.63033585571e-05,2.72335217807e-05
12,2.12018564315e-05,2.00943304605e-05,1.83495004343e-05,1.73147217667e-05,1.74638473568e-05,1.86869347119e-05,2.23492364881e-05,2.22316567042e-05,2.1564792079e-05,2.0005603615e-05,1.80848815727e-05,1.70526201032e-05,1.7723280048e-05,1.9671655229e-05,2.18782925707e-05,2.33431338794e-05,2.14929861937e-05,2.02216323988e-05,1.81183169902e-05,1.75640447705e-05,1.78690110995e-05,1.96549049371e-05,2.24627612175e-05,2.50224455025e-05,2.45054469086e-05,2.09498443459e-05,1.84250243833e-05,1.88295124975e-05,1.8906409187e-05,2.02345432966e-05,2.44687040287e-05,2.57715150301e-05,2.49236163055e-05,2.46297015117e-05,2.01386511798e-05,2.11591876102e-05,1.93648669796e-05,2.11122289582e-05,2.45262457232e-05,2.73799321353e-05,2.79703032607e-05,2.60150411207e-05,2.16202006211e-05,2.2451839763e-05,2.05021443774e-05,2.21151260137e-05,2.63590525732e-05,2.7763372029e-05,2.97504887787e-05,2.83694859909e-05,2.42890102388e-05,2.37690856584e-05,2.06060195226e-05,2.2886213003e-05,2.55554127977e-05,2.88261809243e-05,3.36921252465e-05,2.75197581223e-05,2.71642094726e-05,2.35572421419e-05,2.01588768585e-05,0.0,2.48041272832e-05,2.94846737055e-05
13,1.82890378347e-05,2.00955715581e-05,2.31442182125e-05,2.3140129389e-05,2.25651196803e-05,2.13479955899e-05,1.99798678349e-05,1.81460315014e-05,1.84149850762e-05,2.0521217439e-05,2.30201111414e-05,2.31862545866e-05,2.25907557375e-05,2.12032609273e-05,1.98415475594e-05,1.83753843895e-05,1.87379758451e-05,2.06499303418e-05,2.36256016961e-05,2.29679248071e-05,2.26638767641e-05,2.11638611632e-05,1.97701703997e-05,1.86063816581e-05,1.91239124637e-05,2.11469548484e-05,2.36613746611e-05,2.29955432533e-05,2.24359499152e-05,2.12062751309e-05,2.01143330102e-05,1.89215971404e-05,2.31229588271e-05,2.28661258603e-05,2.32791109227e-05,2.42386313709e-05,2.29124591227e-05,2.25105482109e-05,2.06951699984e-05,1.9337738987e-05,2.34567065653e-05,2.3614736318e-05,2.44030027619e-05,2.75194645945e-05,2.36269826462e-05,2.29104729525e-05,2.22170863695e-05,2.19322414103e-05,2.78445371051e-05,2.42774917697e-05,2.67797086608e-05,2.57238131033e-05,2.67408954584e-05,2.42737713854e-05,2.37370467848e-05,2.50674065151e-05,2.61631585786e-05,2.4851363723e-05,2.45351681311e-05,2.71635226921e-05,2.50512054532e-05,2.49009504831e-05,2.37881717224e-05,2.63208373625e-05
14,1.80320682961e-05,1.73646328742e-05,1.84441926725e-05,1.97554849628e-05,2.3063683672e-05,2.34748235216e-05,2.16123075222e-05,1.97768721566e-05,1.80961304428e-05,1.74417751335e-05,1.8891428567e-05,2.0067582858e-05,2.30053240045e-05,2.27105411717e-05,2.13834476525e-05,1.98801683957e-05,1.83861014384e-05,1.78057950254e-05,2.01958657617e-05,2.06452536218e-05,2.23502248474e-05,2.2712265742e-05,2.16524615285e-05,1.99798426655e-05,1.9384028725e-05,1.88366971228e-05,1.92042364146e-05,2.0314573112e-05,2.27494344538e-05,2.33897297668e-05,2.40961018534e-05,2.1816207505e-05,2.01074544135e-05,1.90987183531e-05,2.09470413711e-05,2.04851412904e-05,2.29762105197e-05,2.40493213657e-05,2.61181152819e-05,2.50326257522e-05,2.19125335869e-05,2.00819026362e-05,2.11667163296e-05,2.20285410287e-05,2.23775423172e-05,2.50518323354e-05,2.74630459387e-05,2.86003250333e-05,2.25031907333e-05,2.00510721758e-05,2.24502878297e-05,2.43926081137e-05,2.35964638086e-05,2.62017794271e-05,2.73049355978e-05,2.81860238571e-05,2.45158617388e-05,2.13303221039e-05,2.32219042342e-05,2.34850300329e-05,2.36155529588e-05,2.54725068987e-05,2.81405429805e-05,3.12723257526e-05
15,1.81401179558e-05,1.78299762457e-05,1.9283040932e-05,2.16501014023e-05,2.19384943576e-05,2.15592425077e-05,2.08295028336e-05,1.91589746305e-05,1.8042116418e-05,1.78202925779e-05,1.98607917872e-05,2.23027801991e-05,2.28773223231e-05,2.18081357598e-05,2.08039116127e-05,1.90918837623e-05,1.82304331373e-05,1.81570591871e-05,1.99090912887e-05,2.24469358203e-05,2.36776001005e-05,2.2882792695e-05,2.07709610201e-05,1.94531893722e-05,1.83286558023e-05,1.87243350871e-05,2.13399280384e-05,2.26296651659e-05,2.27683186915e-05,2.2428854941e-05,2.18270764292e-05,2.04118388547e-05,1.89683563197e-05,2.00063343252e-05,2.14964842659e-05,2.3119706306e-05,2.34988747572e-05,2.30239379154e-05,2.19277945215e-05,2.113523745e-05,2.14221411885e-05,2.23230659368e-05,2.22276813684e-05,2.20112698968e-05,2.47545080391e-05,2.2860549151e-05,2.31210829905e-05,2.18114606252e-05,2.48826205851e-05,2.34986343137e-05,2.30355448595e-05,2.65191698631e-05,2.52910819226e-05,2.42725574437e-05,2.38631005598e-05,2.59950969078e-05,2.87397851868e-05,2.72211325191e-05,2.59585518558e-05,2.70528371574e-05,2.5357117716e-05,2.43870434484e-05,2.33943702348e-05,2.60910577382e-05
16,2.08820901561e-05,1.92222232678e-05,1.8365978314e-05,1.84987291116e-05,1.99557017329e-05,2.22687457948e-05,2.464970778e-05,2.24578431818e-05,2.10662849669e-05,1.92420756548e-05,1.82411367436e-05,1.83952377905e-05,2.03947173005e-05,2.18893786209e-05,2.41628991182e-05,2.27668157103e-05,2.12021308862e-05,1.94215893196e-05,1.80867046664e-05,1.83600238358e-05,2.01990914557e-05,2.18765693107e-05,2.42395454682e-05,2.2310650139e-05,2.22598512728e-05,1.94926171135e-05,1.88321852632e-05,1.88939967145e-05,2.02456637478e-05,2.16615336835e-05,2.31618343545e-05,2.3835407791e-05,2.46061767504e-05,2.04872447398e-05,1.98767878085e-05,2.05614526098e-05,2.19202147581e-05,2.2758605987e-05,2.59598214953e-05,2.72705948068e-05,2.47996835837e-05,2.16972323255e-05,2.2629813256e-05,2.4569934275e-05,2.23505485983e-05,2.33588758293e-05,2.53721055629e-05,2.68061262994e-05,2.93667499461e-05,2.39564388968e-05,2.47439920561e-05,2.3822395445e-05,2.49956912459e-05,2.51364279833e-05,2.66009407987e-05,3.03209404067e-05,2.71383075567e-05,2.36954367423e-05,2.29939797073e-05,2.45880478974e-05,2.18356620255e-05,2.41370417621e-05,2.59194830756e-05,2.70908138762e-05
17,1.97072340861e-05,1.83226482788e-05,1.91772130006e-05,2.07663062527e-05,2.31022609476e-05,2.31903262036e-05,2.28637133376e-05,2.12395611896e-05,2.00295574997e-05,1.86865827695e-05,1.92772399712e-05,2.11882559546e-05,2.26879680181e-05,2.3282516015e-05,2.29027967836e-05,2.15208195804e-05,2.16187193506e-05,1.89080757045e-05,2.02227737175e-05,2.15905868579e-05,2.24604415292e-05,2.28299353631e-05,2.24254599495e-05,2.19078032389e-05,2.32854217683e-05,2.03883156916e-05,2.0728697484e-05,2.20344021618e-05,2.29289423192e-05,2.27579197282e-05,2.26954316899e-05,2.41419577335e-05,2.50645221264e-05,2.35383472111e-05,2.15231678133e-05,2.31747012729e-05,2.26384841227e-05,2.478057125e-05,2.43603699654e-05,2.61627340782e-05,2.51565073746e-05,2.4374425742e-05,2.43982134153e-05,2.40730925826e-05,2.26228620775e-05,2.45294087467e-05,2.41808214036e-05,2.67164928085e-05,2.66404284528e-05,2.32455247611e-05,2.39113673304e-05,2.3870069632e-05,2.34399895616e-05,2.70491581062e-05,2.59633206441e-05,2.92085940516e-05,2.84404733913e-05,2.3313033405e-05,2.40957469532e-05,0.0,2.27804457455e-05,2.44156998281e-05,2.57999428423e-05,2.98542670195e-05
18,2.39095842984e-05,2.22992603782e-05,1.98397123146e-05,1.85177116286e-05,1.79103445443e-05,1.87111714887e-05,2.06435871307e-05,2.33849851783e-05,2.34807320111e-05,2.21339444371e-05,2.01287437163e-05,1.85258224506e-05,1.81571011719e-05,1.88770012633e-05,2.11975481942e-05,2.36217349627e-05,2.38536473346e-05,2.1988755846e-05,1.99309539092e-05,1.85281707013e-05,1.8213545525e-05,1.86575687506e-05,2.10707218122e-05,2.33414626337e-05,2.52401064388e-05,2.18927790449e-05,2.00805230011e-05,1.8641843094e-05,1.85105765755e-05,1.93354687339e-05,2.19194123022e-05,2.47190766981e-05,2.64344483834e-05,2.36097351979e-05,2.24650699631e-05,1.89399847052e-05,1.8789051168e-05,2.01110422233e-05,2.36838223416e-05,2.48508323224e-05,2.63327906719e-05,2.78486307435e-05,2.47575101982e-05,2.09026200421e-05,2.01825897641e-05,2.1487049993e-05,2.37665866007e-05,2.54680374512e-05,2.72817454166e-05,2.71086474988e-05,2.46381837409e-05,2.21443829171e-05,2.19074555977e-05,2.2526344799e-05,2.38067643241e-05,2.54963754802e-05,2.77032101063e-05,2.78954123445e-05,2.47303536961e-05,2.16722005314e-05,0.0,0.0,2.49776065982e-05,2.62457110343e-05
19,1.76825237399e-05,1.89353418704e-05,2.22858113573e-05,2.4074402736e-05,2.19356508393e-05,2.12492200722e-05,1.93276801271e-05,1.79628778341e-05,1.78141789864e-05,1.92608331296e-05,2.17011460619e-05,2.27938090299e-05,2.13659599569e-05,2.05301502897e-05,1.94371603961e-05,1.80615127172e-05,1.84797309316e-05,1.91443027868e-05,2.10402457284e-05,2.24994738831e-05,2.14830655522e-05,2.06949556946e-05,1.91326798925e-05,1.87221845627e-05,1.85834998616e-05,1.93450474172e-05,2.11283450436e-05,2.18129670596e-05,2.10755310721e-05,2.03788082496e-05,1.93201853078e-05,1.97573995495e-05,2.08065551767e-05,2.01482470127e-05,2.11787717919e-05,2.1853951969e-05,2.12667090363e-05,2.01664064208e-05,2.00449395668e-05,2.40163274305e-05,2.40356936547e-05,2.11220412621e-05,2.20275471562e-05,2.15101506289e-05,2.13109893766e-05,2.03305280096e-05,2.07839277931e-05,2.62548106923e-05,2.64177370104e-05,2.25177600842e-05,2.42574291829e-05,2.55707538181e-05,2.40831403902e-05,2.12008410913e-05,2.27396525944e-05,2.785849057e-05,2.68490088374e-05,2.18873848598e-05,2.68415697306e-05,2.86187261807e-05,2.75522641742e-05,2.62748321507e-05,2.58785166677e-05,2.95751637031e-05
