,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,4.09556648115e-05,3.63154172878e-05,2.56824713081e-05,2.40101930653e-05,2.57748038427e-05,2.82090117004e-05,2.40493427525e-05,4.00497458804e-05,6.88534966592e-05,4.10324926738e-05,4.69807005398e-05,2.90619063712e-05,2.64772001756e-05,2.98261886086e-05,2.97928473583e-05,4.76008482874e-05,3.73235524125e-05,3.18093593885e-05,2.85677119488e-05,0.0,0.0,0.0,2.97251788395e-05,4.8230153514e-05
1,3.79675527285e-05,3.37084198744e-05,4.0570584754e-05,0.0,0.0,4.91915564861e-05,4.54644938302e-05,4.07135624244e-05,4.44322352607e-05,3.9607524556e-05,3.80760214185e-05,2.96601797318e-05,0.0,7.64868557282e-05,5.13397533409e-05,5.09994180344e-05,4.39932630456e-05,4.92571075113e-05,4.87112116292e-05,4.68479033379e-05,0.0,3.75642733922e-05,3.74179395683e-05,4.62366830939e-05
2,5.53256040575e-05,6.71569846766e-05,4.4149588885e-05,3.48714062985e-05,3.03774795655e-05,2.49857635617e-05,2.81802752488e-05,3.97207975922e-05,8.47254579142e-05,6.50048179614e-05,6.31891920431e-05,5.38410069004e-05,4.12578118065e-05,3.92957566905e-05,3.18045595059e-05,4.86638222777e-05,4.64125301807e-05,4.93343472599e-05,5.12797423235e-05,0.0,4.20118499588e-05,0.0,4.37908460751e-05,4.89973548837e-05
3,8.29579224089e-05,4.23360605644e-05,2.99085584924e-05,0.0,3.39857439971e-05,2.58056921667e-05,4.01895383402e-05,4.80665338235e-05,4.81571307244e-05,4.78455603833e-05,3.9471608808e-05,3.34395642287e-05,4.1157500698e-05,3.18735965646e-05,3.8160494488e-05,4.8397751571e-05,5.94069058837e-05,5.40419840133e-05,3.5283640904e-05,0.0,0.0,0.0,4.06584052789e-05,4.21158084003e-05
4,6.58903035718e-05,7.53793110933e-05,2.9881685217e-05,4.25614307071e-05,3.43913079838e-05,2.559985068e-05,3.38507064682e-05,3.59605431095e-05,7.40325202588e-05,6.26029587904e-05,4.17564681071e-05,4.66555905881e-05,4.7344888153e-05,4.15974395463e-05,4.02724187923e-05,5.01171701941e-05,5.08430960013e-05,5.11375672502e-05,4.18907733752e-05,3.56630237547e-05,0.0,3.23570980596e-05,3.57784932629e-05,4.2863231376e-05
5,5.69028351737e-05,3.67967723931e-05,4.32046133715e-05,0.0,2.10131985627e-05,1.83060977694e-05,4.31503956962e-05,4.87424820399e-05,4.23588889344e-05,4.01030495809e-05,4.21752609595e-05,3.35025923629e-05,2.60806007453e-05,2.42581423528e-05,3.23747195053e-05,4.2651133221e-05,4.4790350058e-05,4.00459483158e-05,3.91606106245e-05,0.0,0.0,0.0,3.94456014099e-05,3.66422303657e-05
6,3.52536850352e-05,4.00903084832e-05,4.42944522137e-05,0.0,0.0,4.3877705227e-05,3.40633810356e-05,3.26454108959e-05,4.60003177818e-05,4.77098995931e-05,4.91238619556e-05,0.0,4.42381588259e-05,4.61049882998e-05,4.47820751682e-05,4.29390274043e-05,4.28991803868e-05,5.17473656248e-05,4.64390895566e-05,0.0,0.0,3.34541048861e-05,4.46154524639e-05,3.87448180214e-05
7,5.56829691126e-05,6.19196105885e-05,5.44523329791e-05,0.0,0.0,0.0,3.2733527562e-05,5.21775126369e-05,6.04618901201e-05,5.5188033469e-05,5.0638845636e-05,3.46731252144e-05,5.07211455348e-05,0.0,3.95918933469e-05,5.18926312405e-05,4.95132665011e-05,4.2019889297e-05,3.44967269175e-05,0.0,0.0,0.0,0.0,5.38020037864e-05
8,2.60377462338e-05,3.01342846529e-05,2.99199415396e-05,6.82893914817e-05,6.79123178487e-05,5.41044977254e-05,3.53468364719e-05,3.13395290241e-05,3.20746539199e-05,3.05361864869e-05,3.00877502245e-05,3.45431854478e-05,4.12326626191e-05,3.86915511278e-05,4.40272648982e-05,3.26793676274e-05,2.75031294465e-05,0.0,2.97758794306e-05,3.20922696376e-05,4.66991416983e-05,3.58710093473e-05,2.44160786336e-05,2.52906148636e-05
9,5.53542565624e-05,5.45554194973e-05,4.59385882279e-05,3.88307358685e-05,0.0,4.62321324807e-05,3.66060061488e-05,3.92761425898e-05,5.18993785408e-05,4.09606943859e-05,4.70833745173e-05,4.32093422198e-05,0.0,4.83993175601e-05,3.58784949258e-05,5.51398446585e-05,4.11240593739e-05,0.0,3.68788226479e-05,3.66880139584e-05,0.0,0.0,2.86037095281e-05,3.08023906935e-05
