,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
10_1,arhgdia,10,0.0,,3.9953890864221586,0.0,0.0,3h
10_2,arhgdia,10,0.0,,4.038764842487055,0.0,0.0,3h
10_3,arhgdia,10,0.0,,3.9764086157028125,0.0,0.0,3h
10_4,arhgdia,10,0.0,,3.870677519562738,0.0,0.0,3h
10_5,arhgdia,10,0.0,,3.787484224459014,0.0,0.0,3h
10_6,arhgdia,10,0.0,,3.761950622945807,0.0,0.0,3h
10_7,arhgdia,10,0.0,,3.761950622945807,0.0,0.0,3h
10_8,arhgdia,10,0.0,,3.7577284561411544,0.0,0.0,3h
10_9,arhgdia,10,0.0,,0.0,1.0548632811662786,0.0,3h
10_10,arhgdia,10,0.0,,0.0,1.0727766915801886,0.0,3h
10_11,arhgdia,10,0.0,,0.0,1.0902429353375995,0.0,3h
10_12,arhgdia,10,0.0,,0.0,1.107554103348253,0.0,3h
10_13,arhgdia,10,0.0,,0.0,1.1258023047820338,0.0,3h
10_14,arhgdia,10,0.0,,0.0,1.1442706952911035,0.0,3h
10_15,arhgdia,10,0.0,,0.0,1.160130302987446,0.0,3h
10_16,arhgdia,10,0.0,,0.0,1.1710864128792475,0.0,3h
10_17,arhgdia,10,0.0,,1.1872822888020456,0.0,0.0,3h
10_18,arhgdia,10,1.196617603438802,,0.0,0.0,0.0,3h
10_19,arhgdia,10,1.196617603438802,,0.0,0.0,0.0,3h
10_20,arhgdia,10,1.2056665662303812,,0.0,0.0,0.0,3h
10_21,arhgdia,10,1.215735676986844,,0.0,0.0,0.0,3h
10_22,arhgdia,10,1.2246291347555847,,0.0,0.0,0.0,3h
10_23,arhgdia,10,1.2345634418959326,,0.0,0.0,0.0,3h
10_24,arhgdia,10,1.2418902279012494,,0.0,0.0,0.0,3h
10_25,arhgdia,10,1.2488385133986455,,0.0,0.0,0.0,3h
10_26,arhgdia,10,1.2577520865596425,,0.0,0.0,0.0,3h
10_27,arhgdia,10,1.263447567706328,,0.0,0.0,0.0,3h
10_28,arhgdia,10,1.270157835516604,,0.0,0.0,0.0,3h
10_29,arhgdia,10,1.2754804016844834,,0.0,0.0,0.0,3h
10_30,arhgdia,10,1.2808477637420692,,0.0,0.0,0.0,3h
10_31,arhgdia,10,1.2847797599469566,,0.0,0.0,0.0,3h
10_32,arhgdia,10,1.2877446363160647,,0.0,0.0,0.0,3h
10_33,arhgdia,10,1.292716623328868,,0.0,0.0,0.0,3h
10_34,arhgdia,10,1.2977271528766543,,0.0,0.0,0.0,3h
10_35,arhgdia,10,1.3037912984508446,,0.0,0.0,0.0,3h
10_36,arhgdia,10,1.3104250702237843,,0.0,0.0,0.0,3h
10_37,arhgdia,10,1.316091216360758,,0.0,0.0,0.0,3h
10_38,arhgdia,10,1.3218065749789847,,0.0,0.0,0.0,3h
10_39,arhgdia,10,1.3291528600324607,,0.0,0.0,0.0,3h
10_40,arhgdia,10,1.3291528600324607,,0.0,0.0,0.0,3h
10_41,arhgdia,10,1.3339187467815812,,0.0,0.0,0.0,3h
10_42,arhgdia,10,1.3419382983654384,,0.0,0.0,0.0,3h
10_43,arhgdia,10,1.3484237029487591,,0.0,0.0,0.0,3h
10_44,arhgdia,10,1.353876285653768,,0.0,0.0,0.0,3h
10_45,arhgdia,10,1.3638028734915553,,0.0,0.0,0.0,3h
10_46,arhgdia,10,1.3638028734915553,,0.0,0.0,0.0,3h
10_47,arhgdia,10,1.3738760994754897,,0.0,0.0,0.0,3h
10_48,arhgdia,10,1.3801055459281817,,0.0,0.0,0.0,3h
10_49,arhgdia,10,1.3881161087984115,,0.0,0.0,0.0,3h
10_50,arhgdia,10,1.3944756578183126,,0.0,0.0,0.0,3h
10_51,arhgdia,10,1.3979691250195276,,0.0,0.0,0.0,3h
10_52,arhgdia,10,1.4050088352588201,,0.0,0.0,0.0,3h
10_53,arhgdia,10,1.4169005731789117,,0.0,0.0,0.0,3h
10_54,arhgdia,10,1.4253452764673347,,0.0,0.0,0.0,3h
10_55,arhgdia,10,1.4302161701929812,,0.0,0.0,0.0,3h
10_56,arhgdia,10,1.4363518036987424,,0.0,0.0,0.0,3h
10_57,arhgdia,10,1.4481557328813879,,0.0,0.0,0.0,3h
10_58,arhgdia,10,1.4595187682745285,,0.0,0.0,0.0,3h
10_59,arhgdia,10,1.4595187682745285,,0.0,0.0,0.0,3h
10_60,arhgdia,10,1.4730031035731495,,0.0,0.0,0.0,3h
10_61,arhgdia,10,1.4854197224586374,,0.0,0.0,0.0,3h
10_62,arhgdia,10,1.4854197224586374,,0.0,0.0,0.0,3h
10_63,arhgdia,10,1.5014063024312865,,0.0,0.0,0.0,3h
10_64,arhgdia,10,1.5095293302172086,,0.0,0.0,0.0,3h
10_65,arhgdia,10,1.5184290496243849,,0.0,0.0,0.0,3h
10_66,arhgdia,10,1.5407897167150337,,0.0,0.0,0.0,3h
10_67,arhgdia,10,1.551499561826584,,0.0,0.0,0.0,3h
10_68,arhgdia,10,1.5601752350520823,,0.0,0.0,0.0,3h
10_69,arhgdia,10,1.5905634462811253,,0.0,0.0,0.0,3h
10_70,arhgdia,10,1.615895779161085,,0.0,0.0,0.0,3h
10_71,arhgdia,10,1.6436603114490764,,0.0,0.0,0.0,3h
10_72,arhgdia,10,1.6935437806888054,,0.0,0.0,0.0,3h
10_73,arhgdia,10,1.8058986269804578,,0.0,0.0,0.0,3h
10_74,arhgdia,10,1.8662965743711082,,0.0,0.0,0.0,3h
10_75,arhgdia,10,1.9953135008472995,,0.0,0.0,0.0,3h
10_76,arhgdia,10,1.9953135008472995,,0.0,0.0,0.0,3h
10_77,arhgdia,10,2.1755270009238266,,0.0,0.0,0.0,3h
10_78,arhgdia,10,2.3234809537972025,,0.0,0.0,0.0,3h
10_79,arhgdia,10,2.6177764303532203,,0.0,0.0,0.0,3h
10_80,arhgdia,10,2.764769656830527,,0.0,0.0,0.0,3h
10_81,arhgdia,10,2.808838971830343,,0.0,0.0,0.0,3h
10_82,arhgdia,10,2.942123070669392,,0.0,0.0,0.0,3h
10_83,arhgdia,10,3.071684453597953,,0.0,0.0,0.0,3h
10_84,arhgdia,10,3.292169178389153,,0.0,0.0,0.0,3h
10_85,arhgdia,10,3.4552487661731357,,0.0,0.0,0.0,3h
10_86,arhgdia,10,3.6873745092750756,,0.0,0.0,0.0,3h
10_87,arhgdia,10,3.7577284561411544,,0.0,0.0,0.0,3h
10_88,arhgdia,10,3.870677519562738,,0.0,0.0,0.0,3h
10_89,arhgdia,10,3.9622911886648153,,0.0,0.0,0.0,3h
10_90,arhgdia,10,3.9716916422559536,,0.0,0.0,0.0,3h
11_1,arhgdia,11,0.0,,1.5937333688131987,3.0464140386571725,0.0,3h
11_2,arhgdia,11,0.0,,1.5752893214097845,3.112915800415801,0.0,3h
11_3,arhgdia,11,0.0,,1.5752893214097845,3.112915800415801,0.0,3h
11_4,arhgdia,11,0.0,,1.5588885996876627,3.185771276595745,0.0,3h
11_5,arhgdia,11,0.0,,1.5588885996876627,3.185771276595745,0.0,3h
11_6,arhgdia,11,0.0,,1.5484100310237852,3.2269665948275863,0.0,3h
11_7,arhgdia,11,0.0,,1.5317774936061384,3.319983370288249,0.0,3h
11_8,arhgdia,11,0.0,,1.5317774936061384,3.319983370288249,0.0,3h
11_9,arhgdia,11,0.0,,1.5139661274014158,3.3991203178206586,0.0,3h
11_10,arhgdia,11,0.0,,1.5048366834170857,3.430269186712486,0.0,3h
11_11,arhgdia,11,0.0,,1.4958166833166835,3.4619942196531794,0.0,3h
11_12,arhgdia,11,0.0,,1.4846926127912743,3.5148180751173714,0.0,3h
11_13,arhgdia,11,0.0,,1.4715601965601968,3.565029761904763,0.0,3h
11_14,arhgdia,11,0.0,,1.4715601965601968,3.565029761904763,0.0,3h
11_15,arhgdia,11,0.0,,1.4622192382812502,3.5993088942307696,0.0,3h
11_16,arhgdia,11,0.0,,1.448778422835027,3.6342536407766994,0.0,3h
11_17,arhgdia,11,0.0,,1.448778422835027,3.6342536407766994,0.0,3h
11_18,arhgdia,11,0.0,,1.441803081367357,3.6475334957369068,0.0,3h
11_19,arhgdia,11,0.0,,1.4239776509747981,3.6698835784313735,0.0,3h
11_20,arhgdia,11,0.0,,1.4239776509747981,3.6698835784313735,0.0,3h
11_21,arhgdia,11,0.0,,1.4112276154571162,3.660910757946211,0.0,3h
11_22,arhgdia,11,0.0,,1.3993574766355141,3.656440781440782,0.0,3h
11_23,arhgdia,11,0.0,,1.39155436802974,3.625453995157385,0.0,3h
11_24,arhgdia,11,0.0,,1.39155436802974,3.625453995157385,0.0,3h
11_25,arhgdia,11,0.0,,1.3883286972647197,3.5820873205741632,0.0,3h
11_26,arhgdia,11,0.0,,1.381284594095941,3.510697538100821,0.0,3h
11_27,arhgdia,11,0.0,,1.3768390804597705,3.470017381228274,0.0,3h
11_28,arhgdia,11,0.0,,1.3768390804597705,3.470017381228274,0.0,3h
11_29,arhgdia,11,0.0,,1.3711652930402933,3.3991203178206586,0.0,3h
11_30,arhgdia,11,0.0,,1.3624317561419477,3.345949720670392,0.0,3h
11_31,arhgdia,11,0.0,,1.373051352590555,3.2200268817204307,0.0,3h
11_32,arhgdia,11,0.0,,1.373051352590555,3.2200268817204307,0.0,3h
11_33,arhgdia,11,0.0,,1.3844775774387426,3.1096832814122535,0.0,3h
11_34,arhgdia,11,0.0,,1.3980508870214756,2.991633366633367,0.0,3h
11_35,arhgdia,11,0.0,,1.4199265054528214,2.8520238095238097,0.0,3h
11_36,arhgdia,11,0.0,,1.4199265054528214,2.8520238095238097,0.0,3h
11_37,arhgdia,11,0.0,,1.4404160654160658,2.7248635122838953,0.0,3h
11_38,arhgdia,11,0.0,,1.4607926829268294,2.606288076588338,0.0,3h
11_39,arhgdia,11,0.0,,1.4839568880079288,2.493442964196503,0.0,3h
11_40,arhgdia,11,0.0,,1.4839568880079288,2.491368552412646,0.0,3h
11_41,arhgdia,11,0.0,,1.5178028383172837,2.3654225908372832,0.0,3h
11_42,arhgdia,11,0.0,,1.5224326385358415,2.3124517374517377,0.0,3h
11_43,arhgdia,11,1.5147319170460294,,2.287719633307869,0.0,0.0,3h
11_44,arhgdia,11,2.238135276532138,,0.0,0.0,1.5232070193285863,3h
11_45,arhgdia,11,2.238135276532138,,0.0,0.0,1.5232070193285863,3h
11_46,arhgdia,11,2.20031227038942,,0.0,0.0,1.5263124362895009,3h
11_47,arhgdia,11,2.163746387283237,,0.0,0.0,1.5247581466395115,3h
11_48,arhgdia,11,2.131405693950178,,0.0,0.0,1.5239821882951656,3h
11_49,arhgdia,11,2.131405693950178,,0.0,0.0,1.5239821882951656,3h
11_50,arhgdia,11,2.100017531556803,,0.0,0.0,1.52088623666836,3h
11_51,arhgdia,11,2.0738400277008315,,0.0,0.0,1.5154984817813768,3h
11_52,arhgdia,11,2.0469070403280933,,0.0,0.0,1.5147319170460294,3h
11_53,arhgdia,11,2.020664642375169,,0.0,0.0,1.5139661274014158,3h
11_54,arhgdia,11,2.020664642375169,,0.0,0.0,1.5139661274014158,3h
11_55,arhgdia,11,1.9964166666666667,,0.0,0.0,1.512436868686869,3h
11_56,arhgdia,11,1.9740441661173374,,0.0,0.0,1.510910696266398,3h
11_57,arhgdia,11,1.950895765472313,,0.0,0.0,1.5048366834170857,3h
11_58,arhgdia,11,1.950895765472313,,0.0,0.0,1.5048366834170857,3h
11_59,arhgdia,11,1.933263395739187,,0.0,0.0,1.4988113113113115,3h
11_60,arhgdia,11,1.9171734955185662,,0.0,0.0,1.4958166833166835,3h
11_61,arhgdia,11,1.8941334598355475,,0.0,0.0,1.4943238522954092,3h
11_62,arhgdia,11,1.8941334598355475,,0.0,0.0,1.4943238522954092,3h
11_63,arhgdia,11,1.8786856963613554,,0.0,0.0,1.4928339980059824,3h
11_64,arhgdia,11,1.8634878655880527,,0.0,0.0,1.4906047784967646,3h
11_65,arhgdia,11,1.8439809113300494,,0.0,0.0,1.4906047784967646,3h
11_66,arhgdia,11,1.8439809113300494,,0.0,0.0,1.4906047784967646,3h
11_67,arhgdia,11,1.8304553789731055,,0.0,0.0,1.4898631840796022,3h
11_68,arhgdia,11,1.8149242424242427,,0.0,0.0,1.4920901843547587,3h
11_69,arhgdia,11,1.8116303690260136,,0.0,0.0,1.4913471115537849,3h
11_70,arhgdia,11,1.7974939975990396,,0.0,0.0,1.4913471115537849,3h
11_71,arhgdia,11,1.7825148809523814,,0.0,0.0,1.4935785536159603,3h
11_72,arhgdia,11,1.7825148809523814,,0.0,0.0,1.4935785536159603,3h
11_73,arhgdia,11,1.7698729314420807,,0.0,0.0,1.4965642178910548,3h
11_74,arhgdia,11,1.7512426900584797,,0.0,0.0,1.4995618427641466,3h
11_75,arhgdia,11,1.7512426900584797,,0.0,0.0,1.4995618427641466,3h
11_76,arhgdia,11,1.741061046511628,,0.0,0.0,1.5003131262525053,3h
11_77,arhgdia,11,1.7260086455331416,,0.0,0.0,1.5003131262525053,3h
11_78,arhgdia,11,1.7260086455331416,,0.0,0.0,1.5003131262525053,3h
11_79,arhgdia,11,1.7063390313390316,,0.0,0.0,1.5055932629462043,3h
11_80,arhgdia,11,1.6966713881019833,,0.0,0.0,1.509387600806452,3h
11_81,arhgdia,11,1.6899689616252827,,0.0,0.0,1.510910696266398,3h
11_82,arhgdia,11,1.6786014573991033,,0.0,0.0,1.511673397274104,3h
11_83,arhgdia,11,1.6618340732519425,,0.0,0.0,1.5162658227848103,3h
11_84,arhgdia,11,1.6618340732519425,,0.0,0.0,1.5162658227848103,3h
11_85,arhgdia,11,1.647208470847085,,0.0,0.0,1.5185725152129819,3h
11_86,arhgdia,11,1.647208470847085,,0.0,0.0,1.5185725152129819,3h
11_87,arhgdia,11,1.6301714752313556,,0.0,0.0,1.52011421319797,3h
11_88,arhgdia,11,1.6301714752313556,,0.0,0.0,1.52011421319797,3h
11_89,arhgdia,11,1.6108795051102747,,2.9767644135188873,0.0,0.0,3h
11_90,arhgdia,11,1.6108795051102747,,2.9767644135188873,0.0,0.0,3h
12_1,arhgdia,12,0.0,,0.0,1.1693611317671468,1.134627632803766,3h
12_2,arhgdia,12,0.0,,0.0,1.1875377296702632,1.1176039623941074,3h
12_3,arhgdia,12,0.0,,0.0,1.2028793555683044,1.1039392974222637,3h
12_4,arhgdia,12,0.0,,0.0,1.2296872322503878,1.0830723968530316,3h
12_5,arhgdia,12,0.0,,0.0,1.2743935687522197,1.051723319358521,3h
12_6,arhgdia,12,0.0,,0.0,1.2743935687522197,1.051723319358521,3h
12_7,arhgdia,12,0.0,,0.0,1.3201294478257377,1.0231909902962533,3h
12_8,arhgdia,12,0.0,,0.0,1.3574178422517948,1.0011868829780544,3h
12_9,arhgdia,12,0.0,,0.0,1.3574178422517948,1.0011868829780544,3h
12_10,arhgdia,12,0.0,,0.0,1.4161274542503277,0.9702156182815661,3h
12_11,arhgdia,12,0.0,,0.0,0.0,1.8977911870972546,3h
12_12,arhgdia,12,0.0,,0.0,0.0,1.8977911870972546,3h
12_13,arhgdia,12,0.0,,0.0,0.0,1.8178963781224466,3h
12_14,arhgdia,12,0.0,,0.0,0.0,1.7677437933804152,3h
12_15,arhgdia,12,0.0,,0.0,0.0,1.7178046490300893,3h
12_16,arhgdia,12,0.0,,0.0,0.0,1.6967723028147434,3h
12_17,arhgdia,12,0.0,,0.0,0.0,1.6516253679283204,3h
12_18,arhgdia,12,0.0,,0.0,0.0,1.6109933299500891,3h
12_19,arhgdia,12,0.0,,0.0,0.0,1.6006081997006125,3h
12_20,arhgdia,12,0.0,,0.0,0.0,1.584857533905686,3h
12_21,arhgdia,12,0.0,,0.0,0.0,1.569827272783293,3h
12_22,arhgdia,12,0.0,,0.0,0.0,1.5599644836349162,3h
12_23,arhgdia,12,0.0,,0.0,0.0,1.5599644836349162,3h
12_24,arhgdia,12,1.8201173877475196,,0.0,0.0,0.7767289269402216,3h
12_25,arhgdia,12,1.8145750083694823,,0.0,0.0,0.7747093509471372,3h
12_26,arhgdia,12,1.8123674961938503,,0.0,0.0,0.7722996795600544,3h
12_27,arhgdia,12,1.8123674961938503,,0.0,0.0,0.7703030412985237,3h
12_28,arhgdia,12,1.8123674961938503,,0.0,0.0,0.7703030412985237,3h
12_29,arhgdia,12,1.8112657530350698,,0.0,0.0,0.7695072736938765,3h
12_30,arhgdia,12,1.8068721429610006,,0.0,0.0,0.7689115261271458,3h
12_31,arhgdia,12,1.80249979657755,,0.0,0.0,0.7683167002946596,3h
12_32,arhgdia,12,1.80249979657755,,0.0,0.0,0.7683167002946596,3h
12_33,arhgdia,12,1.8014100143547098,,0.0,0.0,0.7683167002946596,3h
12_34,arhgdia,12,1.8003215490892386,,0.0,0.0,0.7683167002946596,3h
12_35,arhgdia,12,1.7981485598929932,,0.0,0.0,0.7689115261271458,3h
12_36,arhgdia,12,1.799234398395344,,0.0,0.0,0.7689115261271458,3h
12_37,arhgdia,12,1.799234398395344,,0.0,0.0,0.7689115261271458,3h
12_38,arhgdia,12,0.0,,0.0,0.7701039451389738,1.7959808099714827,3h
12_39,arhgdia,12,0.0,,0.7714997834652226,1.7905842330184434,0.0,3h
12_40,arhgdia,12,0.0,,0.7727002499332701,1.7905842330184434,0.0,3h
12_41,arhgdia,12,0.0,,0.7727002499332701,1.7905842330184434,0.0,3h
12_42,arhgdia,12,0.0,,0.7743066953593268,1.7895088070526666,0.0,3h
12_43,arhgdia,12,0.0,,0.7761219493989815,1.7862902660327877,0.0,3h
12_44,arhgdia,12,0.0,,0.7781489066969678,1.7820168443437139,0.0,3h
12_45,arhgdia,12,0.0,,0.780799833265904,1.776703735088068,0.0,3h
12_46,arhgdia,12,0.0,,0.780799833265904,1.776703735088068,0.0,3h
12_47,arhgdia,12,0.0,,0.7838811270041278,1.7703696754264349,0.0,3h
12_48,arhgdia,12,0.0,,0.7867790239616292,1.7651256894210248,0.0,3h
12_49,arhgdia,12,0.0,,0.7899077846613706,1.757836084803947,0.0,3h
12_50,arhgdia,12,0.0,,0.7899077846613706,1.757836084803947,0.0,3h
12_51,arhgdia,12,0.0,,0.7930615288109368,1.7526659786721706,0.0,3h
12_52,arhgdia,12,0.0,,0.7964533984877546,1.747526195743513,0.0,3h
12_53,arhgdia,12,0.0,,0.8009495063824436,1.7393649525643258,0.0,3h
12_54,arhgdia,12,0.0,,0.8046265632575452,1.7343027728420781,0.0,3h
12_55,arhgdia,12,0.0,,0.8046265632575452,1.7343027728420781,0.0,3h
12_56,arhgdia,12,0.0,,0.8083375376404476,1.7292699731530412,0.0,3h
12_57,arhgdia,12,0.0,,0.8127474532849672,1.719291496677836,0.0,3h
12_58,arhgdia,12,0.0,,0.8145249217448578,1.7173096044626455,0.0,3h
12_59,arhgdia,12,0.0,,0.8183279768587448,1.7113912485598448,0.0,3h
12_60,arhgdia,12,0.0,,0.823530172399859,1.6987070488840879,0.0,3h
12_61,arhgdia,12,0.0,,0.8308790194486029,1.6824009959021398,0.0,3h
12_62,arhgdia,12,0.0,,0.8308790194486029,1.6824009959021398,0.0,3h
12_63,arhgdia,12,0.0,,0.8350706736947,1.6729546118712466,0.0,3h
12_64,arhgdia,12,0.0,,0.8426278743616205,1.6617580388972057,0.0,3h
12_65,arhgdia,12,0.0,,0.8474209794490016,1.6488833224918038,0.0,3h
12_66,arhgdia,12,0.0,,0.8474209794490016,1.6488833224918038,0.0,3h
12_67,arhgdia,12,0.0,,0.8571726593045712,1.6263821854490665,0.0,3h
12_68,arhgdia,12,0.0,,0.8636325112297651,1.6114289690333639,0.0,3h
12_69,arhgdia,12,0.0,,0.8636325112297651,1.6114289690333639,0.0,3h
12_70,arhgdia,12,0.0,,0.8740194085487503,1.5890838206627678,0.0,3h
12_71,arhgdia,12,0.0,,0.8809970915856564,1.5739736733981455,0.0,3h
12_72,arhgdia,12,0.0,,0.8880870830827688,1.5575181200954988,0.0,3h
12_73,arhgdia,12,0.0,,0.9034360714805003,1.5186198591960702,0.0,3h
12_74,arhgdia,12,0.0,,0.9233133448226495,1.4779425415390328,0.0,3h
12_75,arhgdia,12,0.0,,0.9233133448226495,1.4779425415390328,0.0,3h
12_76,arhgdia,12,0.0,,0.9381398500449274,1.4484842798943558,0.0,3h
12_77,arhgdia,12,0.0,,0.9381398500449274,1.4484842798943558,0.0,3h
12_78,arhgdia,12,0.0,,0.9504089836499807,1.4269790056238936,0.0,3h
12_79,arhgdia,12,0.0,,0.9586654323496429,1.414111136090503,0.0,3h
12_80,arhgdia,12,0.0,,0.9670665899846445,1.3975291574778095,0.0,3h
12_81,arhgdia,12,0.0,,0.9762556237689023,1.384540968281919,0.0,3h
12_82,arhgdia,12,0.0,,0.9905359586910538,1.3580365377131676,0.0,3h
12_83,arhgdia,12,0.0,,1.006598703967125,1.3313369811182707,0.0,3h
12_84,arhgdia,12,0.0,,1.0186434747838253,1.3137267035902511,0.0,3h
12_85,arhgdia,12,0.0,,1.0432535587334346,1.276030905243122,0.0,3h
12_86,arhgdia,12,0.0,,1.089010293765603,1.2181243514892437,0.0,3h
12_87,arhgdia,12,0.0,,1.1096954054907597,1.1951593115694705,0.0,3h
12_88,arhgdia,12,0.0,,1.1239276362665747,1.180480255048609,0.0,3h
12_89,arhgdia,12,0.0,,1.1428968790727618,1.1607059461405103,0.0,3h
12_90,arhgdia,12,0.0,,1.1539628829367503,1.1499545209350404,0.0,3h
13_1,arhgdia,13,0.0,,10.310711566330166,4.116822109113733,0.0,3h
13_2,arhgdia,13,0.0,,10.318504999108947,4.184973057578522,0.0,3h
13_3,arhgdia,13,0.0,,10.318504999108947,4.184973057578522,0.0,3h
13_4,arhgdia,13,0.0,,10.33412726254439,4.276748782525419,0.0,3h
13_5,arhgdia,13,0.0,,10.33412726254439,4.276748782525419,0.0,3h
13_6,arhgdia,13,0.0,,7.756467110125648,6.517209793358278,0.0,3h
13_7,arhgdia,13,0.0,,7.756467110125648,6.517209793358278,0.0,3h
13_8,arhgdia,13,0.0,,7.750595446908293,6.687483073393765,0.0,3h
13_9,arhgdia,13,0.0,,7.756467110125648,6.749200122192389,0.0,3h
13_10,arhgdia,13,0.0,,7.756467110125648,6.922607562789625,0.0,3h
13_11,arhgdia,13,0.0,,7.756467110125648,6.922607562789625,0.0,3h
13_12,arhgdia,13,0.0,,7.785959380506354,7.0561933737876315,0.0,3h
13_13,arhgdia,13,0.0,,7.79781918154292,7.11998371722243,0.0,3h
13_14,arhgdia,13,0.0,,7.815676782722027,7.240832097146997,0.0,3h
13_15,arhgdia,13,0.0,,7.815676782722027,7.240832097146997,0.0,3h
13_16,arhgdia,13,0.0,,7.827627358842396,7.381785569838395,0.0,3h
13_17,arhgdia,13,0.0,,7.827627358842396,7.462490222569865,0.0,3h
13_18,arhgdia,13,0.0,,7.845621904494907,7.6122948590080695,0.0,3h
13_19,arhgdia,13,0.0,,7.845621904494907,7.6122948590080695,0.0,3h
13_20,arhgdia,13,0.0,,7.863699374320933,8.030224772835965,0.0,3h
13_21,arhgdia,13,0.0,,7.863699374320933,8.030224772835965,0.0,3h
13_22,arhgdia,13,0.0,,7.875797373358349,8.406023469101687,0.0,3h
13_23,arhgdia,13,0.0,,5.262676219668905,11.598455491776669,0.0,3h
13_24,arhgdia,13,0.0,,5.287134823323446,11.964401502034303,0.0,3h
13_25,arhgdia,13,0.0,,5.287134823323446,11.964401502034303,0.0,3h
13_26,arhgdia,13,0.0,,5.328408319211998,12.4670156290604,0.0,3h
13_27,arhgdia,13,0.0,,5.328408319211998,12.4670156290604,0.0,3h
13_28,arhgdia,13,0.0,,5.3745598873311575,12.903007669018091,0.0,3h
13_29,arhgdia,13,0.0,,5.3745598873311575,12.903007669018091,0.0,3h
13_30,arhgdia,13,0.0,,5.3745598873311575,12.903007669018091,0.0,3h
13_31,arhgdia,13,0.0,,5.430144038910557,13.34445954430219,0.0,3h
13_32,arhgdia,13,0.0,,5.430144038910557,13.34445954430219,0.0,3h
13_33,arhgdia,13,0.0,,5.4824827766349955,14.001417552637067,0.0,3h
13_34,arhgdia,13,0.0,,5.4824827766349955,14.001417552637067,0.0,3h
13_35,arhgdia,13,0.0,,5.504589562024652,14.55371227486262,0.0,3h
13_36,arhgdia,13,0.0,,5.517939415449127,14.90325558277417,0.0,3h
13_37,arhgdia,13,0.0,,5.517939415449127,14.90325558277417,0.0,3h
13_38,arhgdia,13,0.0,,5.544834327303469,15.39050971118505,0.0,3h
13_39,arhgdia,13,0.0,,5.571992699518832,15.691243808989817,0.0,3h
13_40,arhgdia,13,0.0,,5.613232777064613,15.985224957635994,0.0,3h
13_41,arhgdia,13,0.0,,5.613232777064613,15.985224957635994,0.0,3h
13_42,arhgdia,13,0.0,,5.707099545911848,16.309894998591563,0.0,3h
13_43,arhgdia,13,0.0,,5.707099545911848,16.309894998591563,0.0,3h
13_44,arhgdia,13,0.0,,5.77469632564346,16.42765597331064,0.0,3h
13_45,arhgdia,13,0.0,,2.9045493859193914,20.584110545568667,0.0,3h
13_46,arhgdia,13,0.0,,2.9471895755226987,20.60897058245945,0.0,3h
13_47,arhgdia,13,0.0,,2.9471895755226987,20.60897058245945,0.0,3h
13_48,arhgdia,13,0.0,,3.0857554506828975,20.02843619985496,0.0,3h
13_49,arhgdia,13,0.0,,3.0857554506828975,20.02843619985496,0.0,3h
13_50,arhgdia,13,0.0,,3.198543138196143,19.044896922183508,0.0,3h
13_51,arhgdia,13,0.0,,3.198543138196143,19.044896922183508,0.0,3h
13_52,arhgdia,13,0.0,,3.3361148860755474,17.812346181916933,0.0,3h
13_53,arhgdia,13,0.0,,3.3361148860755474,17.812346181916933,0.0,3h
13_54,arhgdia,13,0.0,,3.4231148730745082,17.254021882989306,0.0,3h
13_55,arhgdia,13,0.0,,3.4231148730745082,17.254021882989306,0.0,3h
13_56,arhgdia,13,0.0,,3.5256668682389307,16.680574430377735,0.0,3h
13_57,arhgdia,13,0.0,,3.654010201772254,15.918122800630993,0.0,3h
13_58,arhgdia,13,0.0,,3.654010201772254,15.918122800630993,0.0,3h
13_59,arhgdia,13,0.0,,3.758640449840622,15.359340812129993,0.0,3h
13_60,arhgdia,13,0.0,,3.758640449840622,15.359340812129993,0.0,3h
13_61,arhgdia,13,0.0,,3.8476274277962625,14.864309792923713,0.0,3h
13_62,arhgdia,13,0.0,,3.8476274277962625,14.864309792923713,0.0,3h
13_63,arhgdia,13,0.0,,3.9273251190509604,14.448964980759039,0.0,3h
13_64,arhgdia,13,0.0,,3.9454861600639126,14.375928931993617,0.0,3h
13_65,arhgdia,13,0.0,,0.0,16.881346389721113,0.0,3h
13_66,arhgdia,13,0.0,,0.0,16.487176465967558,0.0,3h
13_67,arhgdia,13,0.0,,0.0,16.487176465967558,0.0,3h
13_68,arhgdia,13,0.0,,0.0,16.26455374958833,0.0,3h
13_69,arhgdia,13,0.0,,0.0,16.26455374958833,0.0,3h
13_70,arhgdia,13,0.0,,0.0,16.110993840072155,0.0,3h
13_71,arhgdia,13,0.0,,0.0,10.665142276422765,3.522028409138581,3h
13_72,arhgdia,13,0.0,,0.0,10.665142276422765,3.522028409138581,3h
13_73,arhgdia,13,0.0,,0.0,10.640204297600265,3.562469236383387,3h
13_74,arhgdia,13,0.0,,0.0,10.640204297600265,3.562469236383387,3h
13_75,arhgdia,13,0.0,,10.582466754900107,3.6038495548630247,0.0,3h
13_76,arhgdia,13,0.0,,10.582466754900107,3.6038495548630247,0.0,3h
13_77,arhgdia,13,10.509147123803803,,3.642311129621435,0.0,0.0,3h
13_78,arhgdia,13,10.460829205993209,,3.695555526210379,0.0,0.0,3h
13_79,arhgdia,13,10.460829205993209,,3.695555526210379,0.0,0.0,3h
13_80,arhgdia,13,10.397092242057226,,3.7545055318539986,0.0,0.0,3h
