,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
47_15,arhgdia,47,0.6112402707291082,0.6112402707291082,0.6802177994435509,1.372131287104974,1.8793478247936521,3h
47_16,arhgdia,47,0.6072084027552993,0.6072084027552993,0.675845552533486,1.1097830841087022,2.0309161205730764,3h
47_17,arhgdia,47,0.7060431546623169,0.7060431546623169,0.6735388125858051,1.1164827769990535,1.9037087505051349,3h
47_18,arhgdia,47,0.8035256526023463,0.8035256526023463,0.6681556910342121,1.1275075417203833,1.7809351036654564,3h
47_19,arhgdia,47,0.8035256526023463,0.8035256526023463,0.6681556910342121,1.1275075417203833,1.7809351036654564,3h
47_20,arhgdia,47,0.8004758776528185,0.8004758776528185,0.6623259293395615,1.1393715731302394,1.794130290878157,3h
47_21,arhgdia,47,0.7992249092647201,0.7992249092647201,0.6597745566142933,0.8579837322178644,1.9387921258519774,3h
47_22,arhgdia,47,0.7992249092647201,0.7992249092647201,0.6597745566142933,0.8579837322178644,1.9387921258519774,3h
47_23,arhgdia,47,0.7964870771598495,0.7964870771598495,0.653948146893811,0.5769393172995301,2.0942208638933755,3h
47_24,arhgdia,47,0.7964870771598495,0.7964870771598495,0.653948146893811,0.5769393172995301,2.0942208638933755,3h
47_25,arhgdia,47,0.8934381482557376,0.8934381482557376,0.6477111074022148,0.5820318804670418,1.9705376561405312,3h
47_26,arhgdia,47,0.8920886027493131,0.8920886027493131,0.6456571729546015,0.5833909523387407,1.978021215232475,3h
47_27,arhgdia,47,0.8906427856467278,0.8906427856467278,0.6395615257113901,0.5872341406413527,1.9929413664764657,3h
47_28,arhgdia,47,0.8906427856467278,0.8906427856467278,0.6395615257113901,0.5872341406413527,1.9929413664764657,3h
47_29,arhgdia,47,1.08238426286732,1.08238426286732,0.6337642098260384,0.5903082317467414,1.7321941071254283,3h
47_30,arhgdia,47,1.08238426286732,1.08238426286732,0.6337642098260384,0.5903082317467414,1.7321941071254283,3h
47_31,arhgdia,47,1.0797235671976984,1.0797235671976984,0.6268674605552723,0.5925495752727443,1.7528577183457361,3h
47_32,arhgdia,47,1.0797235671976984,1.0797235671976984,0.6268674605552723,0.5925495752727443,1.7528577183457361,3h
47_33,arhgdia,47,1.078495181784425,1.078495181784425,0.6175038044312217,0.5942758244445699,1.7784613652357495,3h
47_34,arhgdia,47,1.078495181784425,1.078495181784425,0.6175038044312217,0.5942758244445699,1.7784613652357495,3h
47_35,arhgdia,47,1.077575725400176,1.077575725400176,0.610321314989773,0.29779751829116774,1.9490473767740661,3h
47_36,arhgdia,47,1.077575725400176,1.077575725400176,0.610321314989773,0.29779751829116774,1.9490473767740661,3h
47_37,arhgdia,47,0.9800408695761164,0.9800408695761164,0.7537250671220239,0.29781380170132343,1.9712626077700213,3h
47_38,arhgdia,47,0.9800408695761164,0.9800408695761164,0.7537250671220239,0.29781380170132343,1.9712626077700213,3h
47_39,arhgdia,47,0.9802454746925982,0.9802454746925982,0.7459702861737233,0.29589814259048197,1.9980977955719936,3h
47_40,arhgdia,47,0.9802454746925982,0.9802454746925982,0.7459702861737233,0.29589814259048197,1.9980977955719936,3h
47_41,arhgdia,47,0.9830550627992974,0.9830550627992974,0.738645822850257,0.2918111253943017,2.0244342592307776,3h
47_42,arhgdia,47,0.9830550627992974,0.9830550627992974,0.738645822850257,0.2918111253943017,2.0244342592307776,3h
47_43,arhgdia,47,0.9854883586046174,0.9854883586046174,0.43956305735178386,0.8596267739087875,2.0544147391961736,3h
47_44,arhgdia,47,0.9854883586046174,0.9854883586046174,0.43956305735178386,0.8596267739087875,2.0544147391961736,3h
47_45,arhgdia,47,0.9968588925150509,0.9968588925150509,0.43510344717398297,0.8392027792497047,2.067202498670085,3h
47_46,arhgdia,47,0.9968588925150509,0.9968588925150509,0.43510344717398297,0.8392027792497047,2.067202498670085,3h
47_47,arhgdia,47,0.9968588925150509,0.9968588925150509,0.43510344717398297,0.8392027792497047,2.067202498670085,3h
47_48,arhgdia,47,0.9927307663347836,0.9927307663347836,0.431315564500978,0.8237020987812272,2.1244769625556823,3h
47_49,arhgdia,47,0.9927307663347836,0.9927307663347836,0.431315564500978,0.8237020987812272,2.1244769625556823,3h
47_50,arhgdia,47,0.9979730890930966,0.9979730890930966,0.4256016595497854,0.8081396419719988,2.1635832616299155,3h
47_51,arhgdia,47,0.9979730890930966,0.9979730890930966,0.4256016595497854,0.8081396419719988,2.1635832616299155,3h
47_52,arhgdia,47,1.1029642895005305,1.1029642895005305,0.4201062835682483,0.7908586291348484,2.0399782505091886,3h
47_53,arhgdia,47,1.1029642895005305,1.1029642895005305,0.4201062835682483,0.7908586291348484,2.0399782505091886,3h
47_54,arhgdia,47,1.2141460868575946,1.2141460868575946,0.4142820072894934,0.7701915528212798,1.906456390652881,3h
47_55,arhgdia,47,1.2141460868575946,1.2141460868575946,0.4142820072894934,0.7701915528212798,1.906456390652881,3h
47_56,arhgdia,47,1.1225009600510236,1.1225009600510236,0.5444387398012268,0.7519518901914185,1.9456090344482686,3h
47_57,arhgdia,47,1.1225009600510236,1.1225009600510236,0.5444387398012268,0.7519518901914185,1.9456090344482686,3h
47_58,arhgdia,47,1.2380136603794785,1.2380136603794785,0.535652158578536,0.48990231084357083,1.9830503522235974,3h
47_59,arhgdia,47,1.2380136603794785,1.2380136603794785,0.535652158578536,0.48990231084357083,1.9830503522235974,3h
47_60,arhgdia,47,1.2545290639259437,1.2545290639259437,0.5251623909628618,0.4766584633119925,2.032510898108998,3h
47_61,arhgdia,47,1.2545290639259437,1.2545290639259437,0.5251623909628618,0.4766584633119925,2.032510898108998,3h
47_62,arhgdia,47,1.3749930692700676,1.3749930692700676,0.517205687279524,0.4660578048872607,1.8831816371739447,3h
47_63,arhgdia,47,1.3749930692700676,1.3749930692700676,0.517205687279524,0.4660578048872607,1.8831816371739447,3h
47_64,arhgdia,47,1.3941613392347674,1.3941613392347674,0.5091626131535782,0.45563234544952097,1.9157848212208608,3h
47_65,arhgdia,47,1.3941613392347674,1.3941613392347674,0.5091626131535782,0.45563234544952097,1.9157848212208608,3h
47_66,arhgdia,47,1.4096212428368873,1.4096212428368873,0.37672837549002247,0.6702386414878275,1.9499695436084419,3h
47_67,arhgdia,47,1.4163548059340336,1.4163548059340336,0.37483915930131106,0.6645955711468998,1.9630983798773394,3h
47_68,arhgdia,47,1.4347516333018904,1.4347516333018904,0.3699138762435298,0.6505711063594809,1.996882857333579,3h
47_69,arhgdia,47,1.4347516333018904,1.4347516333018904,0.3699138762435298,0.6505711063594809,1.996882857333579,3h
47_70,arhgdia,47,1.4534058843073672,1.4534058843073672,0.36538905222690105,0.6367290600465848,2.031107986035921,3h
47_71,arhgdia,47,1.4534058843073672,1.4534058843073672,0.36538905222690105,0.6367290600465848,2.031107986035921,3h
47_72,arhgdia,47,1.461735236141297,1.461735236141297,0.36338031279697036,0.6306539732565306,2.047663026540477,3h
47_73,arhgdia,47,1.5959281320268146,1.5959281320268146,0.35896407183632806,0.6182035274416003,1.8720914061759224,3h
47_74,arhgdia,47,1.5959281320268146,1.5959281320268146,0.35896407183632806,0.6182035274416003,1.8720914061759224,3h
47_75,arhgdia,47,1.6159299099861992,1.6159299099861992,0.35478325559553425,0.6072580496336836,1.9027132890046172,3h
47_76,arhgdia,47,1.6277271841948788,1.6277271841948788,0.35251455814046223,0.601384386937926,1.91889112635975,3h
47_77,arhgdia,47,1.6443726070164837,1.6443726070164837,0.34884932071205055,0.5923240311286849,1.9516200732296989,3h
47_78,arhgdia,47,1.6443726070164837,1.6443726070164837,0.34884932071205055,0.5923240311286849,1.9516200732296989,3h
47_79,arhgdia,47,1.6443726070164837,1.6443726070164837,0.34884932071205055,0.5923240311286849,1.9516200732296989,3h
47_80,arhgdia,47,1.7864139454117869,1.7864139454117869,0.3432749666612769,0.580003045375607,1.7851209593453072,3h
47_81,arhgdia,47,1.7864139454117869,1.7864139454117869,0.3432749666612769,0.580003045375607,1.7851209593453072,3h
47_82,arhgdia,47,1.9211265772632058,1.9211265772632058,0.3401336792988886,0.5730503480154401,1.5886397565415802,3h
47_83,arhgdia,47,1.9211265772632058,1.9211265772632058,0.3401336792988886,0.5730503480154401,1.5886397565415802,3h
47_84,arhgdia,47,1.8125642059032254,1.8125642059032254,0.450473333308616,0.5680656730417419,1.6078137342381071,3h
47_85,arhgdia,47,1.7087330986604423,1.7087330986604423,0.558040058015115,0.5615682281348706,1.6299470525694457,3h
47_86,arhgdia,47,1.7087330986604423,1.7087330986604423,0.558040058015115,0.5615682281348706,1.6299470525694457,3h
47_87,arhgdia,47,1.6131051703083887,1.6131051703083887,0.6590786311937692,0.5513322646019938,1.6722560426878978,3h
47_88,arhgdia,47,1.6131051703083887,1.6131051703083887,0.6590786311937692,0.5513322646019938,1.6722560426878978,3h
47_89,arhgdia,47,1.6131051703083887,1.6131051703083887,0.6590786311937692,0.5513322646019938,1.6722560426878978,3h
47_90,arhgdia,47,0.7567789260851027,0.7567789260851027,1.5211102126349574,0.5403418650205841,1.7076539664809993,3h
5_1,arhgdia,5,1.222329804164391,,1.6844942857148302,0.823759846408329,0.7037575166342045,3h
5_2,arhgdia,5,1.222329804164391,,1.6844942857148302,0.823759846408329,0.7037575166342045,3h
5_3,arhgdia,5,1.747532327015695,,0.7938789205019301,0.752886355036517,1.142881882210188,3h
5_4,arhgdia,5,1.747532327015695,,0.7938789205019301,0.752886355036517,1.142881882210188,3h
5_5,arhgdia,5,1.7350437404855004,,0.8658427240722635,0.8055189038149566,1.0604673179410586,3h
5_6,arhgdia,5,1.7350437404855004,,0.8658427240722635,0.8055189038149566,1.0604673179410586,3h
5_7,arhgdia,5,1.7005632859042412,,0.9030938773839635,0.8143453868328767,1.0565907836422883,3h
5_8,arhgdia,5,1.7005632859042412,,0.9030938773839635,0.8143453868328767,1.0565907836422883,3h
5_9,arhgdia,5,1.6941324687520893,,0.9071801498052767,0.8666112437770132,1.0254581249838792,3h
5_10,arhgdia,5,1.691258168514256,,0.9432071330113317,0.8722525409344569,0.9965674877315774,3h
5_11,arhgdia,5,1.691258168514256,,0.9432071330113317,0.8722525409344569,0.9965674877315774,3h
5_12,arhgdia,5,1.68516867369989,,0.9138351501325757,0.8372873055515233,1.0405012957181055,3h
5_13,arhgdia,5,1.68516867369989,,0.9138351501325757,0.8372873055515233,1.0405012957181055,3h
5_14,arhgdia,5,1.6803972285341595,,0.9526700319296739,0.8446192268217583,1.0098788827684868,3h
5_15,arhgdia,5,1.6770561622778428,,0.9899602447708375,0.8482299353302588,0.9825916992258209,3h
5_16,arhgdia,5,1.6770561622778428,,0.9899602447708375,0.8482299353302588,0.9825916992258209,3h
5_17,arhgdia,5,1.670486437166994,,0.9963603595695043,0.8525223393186856,0.9793008901947439,3h
5_18,arhgdia,5,1.670486437166994,,0.9963603595695043,0.8525223393186856,0.9793008901947439,3h
5_19,arhgdia,5,1.6612309969968508,,1.0052107835088644,0.8578462891998259,0.9754532062962517,3h
5_20,arhgdia,5,1.6612309969968508,,1.0052107835088644,0.8578462891998259,0.9754532062962517,3h
5_21,arhgdia,5,1.6612309969968508,,1.0052107835088644,0.8578462891998259,0.9754532062962517,3h
5_22,arhgdia,5,1.6747654708799398,,1.083947089444489,0.768179281917386,0.9507849407108172,3h
5_23,arhgdia,5,1.6747654708799398,,1.083947089444489,0.768179281917386,0.9507849407108172,3h
5_24,arhgdia,5,1.6935205687151629,,1.0892381943116796,0.7216836999910959,0.9512995987711302,3h
5_25,arhgdia,5,1.6877641941541035,,1.0573880983552617,0.7657494665795397,0.9533142253438459,3h
5_26,arhgdia,5,1.6877641941541035,,1.0573880983552617,0.7657494665795397,0.9533142253438459,3h
5_27,arhgdia,5,1.7292247227716546,,1.025978350512376,0.7631162296921998,0.9312437744043583,3h
5_28,arhgdia,5,1.7292247227716546,,1.025978350512376,0.7631162296921998,0.9312437744043583,3h
5_29,arhgdia,5,1.7092322308870846,,1.0656662484892439,0.7599429736411344,0.9288357611373094,3h
5_30,arhgdia,5,1.6519510201859804,,1.1027245501892153,0.8015520517186071,0.9360974529128274,3h
5_31,arhgdia,5,1.6519510201859804,,1.1027245501892153,0.8015520517186071,0.9360974529128274,3h
5_32,arhgdia,5,1.6247539154263966,,1.1039541237561228,0.8415600423435096,0.9405771632239053,3h
5_33,arhgdia,5,1.6207057532215758,,1.1757752062598634,0.8377586626385292,0.8954120109265591,3h
5_34,arhgdia,5,1.6408559999857713,,1.2464537913701497,0.8331243623093549,0.8252746141323442,3h
5_35,arhgdia,5,1.6408559999857713,,1.2464537913701497,0.8331243623093549,0.8252746141323442,3h
5_36,arhgdia,5,1.6408559999857713,,1.2464537913701497,0.8331243623093549,0.8252746141323442,3h
5_37,arhgdia,5,1.7059572081232728,,1.1747318710120704,0.9067885068036602,0.759213212250511,3h
5_38,arhgdia,5,1.7059572081232728,,1.1747318710120704,0.9067885068036602,0.759213212250511,3h
5_39,arhgdia,5,1.7059572081232728,,1.1747318710120704,0.9067885068036602,0.759213212250511,3h
5_40,arhgdia,5,1.7454831086792697,,1.1396395705017024,0.8867219729586482,0.7466639454259129,3h
5_41,arhgdia,5,1.7454831086792697,,1.1396395705017024,0.8867219729586482,0.7466639454259129,3h
5_42,arhgdia,5,1.7372837397711054,,1.1063374909449208,0.9128242431519086,0.7576884261857398,3h
5_43,arhgdia,5,1.7372837397711054,,1.1063374909449208,0.9128242431519086,0.7576884261857398,3h
5_44,arhgdia,5,1.6868886387172686,,1.1789931845599175,0.9020832603591057,0.7652432476945185,3h
5_45,arhgdia,5,1.6783749906833667,,1.2149709642892106,0.8850174464134812,0.7524974826359533,3h
5_46,arhgdia,5,1.6783749906833667,,1.2149709642892106,0.8850174464134812,0.7524974826359533,3h
5_47,arhgdia,5,1.650970294723938,,1.27958709796015,0.7885252457579855,0.7960938562933253,3h
5_48,arhgdia,5,1.650970294723938,,1.27958709796015,0.7885252457579855,0.7960938562933253,3h
5_49,arhgdia,5,1.5867877189972333,,1.3966817548919614,0.7681692575929487,0.7920198578364384,3h
5_50,arhgdia,5,1.5867877189972333,,1.3966817548919614,0.7681692575929487,0.7920198578364384,3h
5_51,arhgdia,5,1.5867877189972333,,1.3966817548919614,0.7681692575929487,0.7920198578364384,3h
5_52,arhgdia,5,1.5320424893262385,,1.4689848966776686,0.7545144030765196,0.8085318589105389,3h
5_53,arhgdia,5,1.5320424893262385,,1.4689848966776686,0.7545144030765196,0.8085318589105389,3h
5_54,arhgdia,5,1.4551427533576462,,1.6142944125988228,0.7756676625344312,0.748051087943469,3h
5_55,arhgdia,5,1.4551427533576462,,1.6142944125988228,0.7756676625344312,0.748051087943469,3h
5_56,arhgdia,5,1.423530787272052,,1.6950115193946826,0.7279258304204741,0.7373856639868115,3h
5_57,arhgdia,5,1.423530787272052,,1.6950115193946826,0.7279258304204741,0.7373856639868115,3h
5_58,arhgdia,5,1.3715604995735942,,1.7331931349476153,0.7181133676617143,0.7572528811801104,3h
5_59,arhgdia,5,1.3715604995735942,,1.7331931349476153,0.7181133676617143,0.7572528811801104,3h
5_60,arhgdia,5,1.3715604995735942,,1.7331931349476153,0.7181133676617143,0.7572528811801104,3h
5_61,arhgdia,5,1.3239835869971683,,1.758665877680449,0.7067807447421017,0.78035099519705,3h
5_62,arhgdia,5,1.3239835869971683,,1.758665877680449,0.7067807447421017,0.78035099519705,3h
5_63,arhgdia,5,1.2665587141219228,,1.7996727768574066,0.6981259805291096,0.8003413339355866,3h
5_64,arhgdia,5,1.2665587141219228,,1.7996727768574066,0.6981259805291096,0.8003413339355866,3h
5_65,arhgdia,5,1.3073718655444986,,1.754784313934767,0.689883107240141,0.7855076958661001,3h
5_66,arhgdia,5,1.3073718655444986,,1.754784313934767,0.689883107240141,0.7855076958661001,3h
5_67,arhgdia,5,1.2977196675100107,,1.7178198609906354,0.7159761830887335,0.802819320966255,3h
5_68,arhgdia,5,1.2977196675100107,,1.7178198609906354,0.7159761830887335,0.802819320966255,3h
5_69,arhgdia,5,1.3075100724862951,,1.6881456479385522,0.7422618630314832,0.7855432837527093,3h
5_70,arhgdia,5,1.3075100724862951,,1.6881456479385522,0.7422618630314832,0.7855432837527093,3h
5_71,arhgdia,5,1.2894324082154436,,1.7183236944891735,0.7359814876700324,0.7649653624932611,3h
5_72,arhgdia,5,1.2894324082154436,,1.7183236944891735,0.7359814876700324,0.7649653624932611,3h
5_73,arhgdia,5,1.2337648597177535,,1.7647475345794732,0.6970622688043393,0.8178200475248565,3h
5_74,arhgdia,5,1.2337648597177535,,1.7647475345794732,0.6970622688043393,0.8178200475248565,3h
5_75,arhgdia,5,1.1990179853110092,,0.725781050259438,0.8305849934073545,1.756506487698638,3h
5_76,arhgdia,5,1.1990179853110092,,0.725781050259438,0.8305849934073545,1.756506487698638,3h
5_77,arhgdia,5,1.1990179853110092,,0.725781050259438,0.8305849934073545,1.756506487698638,3h
5_78,arhgdia,5,1.202823828969408,,0.7224554684951994,0.8429586810661202,1.7394827714530758,3h
5_79,arhgdia,5,1.202823828969408,,0.7224554684951994,0.8429586810661202,1.7394827714530758,3h
5_80,arhgdia,5,1.1787357548716304,,0.7198540970365505,0.8155091197548836,1.7781318109334696,3h
5_81,arhgdia,5,1.1787357548716304,,0.7198540970365505,0.8155091197548836,1.7781318109334696,3h
5_82,arhgdia,5,1.1793880356937083,,0.7189958933542259,0.8661424408541633,1.737322797983901,3h
5_83,arhgdia,5,1.1793880356937083,,0.7189958933542259,0.8661424408541633,1.737322797983901,3h
5_84,arhgdia,5,1.229985135518223,,0.7192674363732731,0.7579929270384578,1.7484097626537178,3h
5_85,arhgdia,5,1.229985135518223,,0.7192674363732731,0.7579929270384578,1.7484097626537178,3h
5_86,arhgdia,5,1.177039534315849,,0.7205780079014039,0.7673643067502777,1.7852677834526367,3h
5_87,arhgdia,5,1.202271980527681,,0.7208148489115608,0.7290533276435882,1.782175478912918,3h
5_88,arhgdia,5,1.2518554783504585,,0.7884953198046075,0.65514593248588,1.7189617463551694,3h
5_89,arhgdia,5,1.2518554783504585,,0.7884953198046075,0.65514593248588,1.7189617463551694,3h
5_90,arhgdia,5,1.682694937242095,,0.8241808775676127,0.7037575166342045,1.2231914800148105,3h
6_1,arhgdia,6,1.107666471780965,,1.7632922212724387,0.8720104958187328,1.6821757052460715,3h
6_2,arhgdia,6,1.042109160349968,,1.8342026665904514,0.8855602458295028,1.741135702340284,3h
6_3,arhgdia,6,0.9921357516568698,,1.9099981513761601,0.8999371771604076,1.7473719628816322,3h
6_4,arhgdia,6,0.9921357516568698,,1.9099981513761601,0.8999371771604076,1.7473719628816322,3h
6_5,arhgdia,6,0.9427630201734187,,1.9399650623598537,0.8992066125751401,1.836821921711565,3h
6_6,arhgdia,6,0.952035206600203,,1.8736087530654595,0.9295127840515907,1.7652581700465044,3h
6_7,arhgdia,6,0.9453776941895432,,1.9091258581235697,0.9006624168860169,1.8003380402858613,3h
6_8,arhgdia,6,0.9453776941895432,,1.9091258581235697,0.9006624168860169,1.8003380402858613,3h
6_9,arhgdia,6,0.9257681029713135,,1.9393687681898344,0.8987357177653377,1.8128403877878465,3h
6_10,arhgdia,6,0.9207785305674936,,1.969995875613542,0.9129111228223716,1.7552125421919078,3h
6_11,arhgdia,6,0.9007132477784524,,1.9014634000508228,0.9447959537534434,1.7688009803491997,3h
6_12,arhgdia,6,0.8380762942457637,,1.8768387908092141,0.9764104171206264,1.8573526341285596,3h
6_13,arhgdia,6,0.8364956111631014,,1.8840506907181185,0.9805678229449533,1.845585003019609,3h
6_14,arhgdia,6,0.8582563323053538,,1.9676862987741213,0.9800655657591986,1.7366316350727526,3h
6_15,arhgdia,6,0.8509074784922163,,1.9974158641713604,0.9627320721945408,1.7615041515130723,3h
6_16,arhgdia,6,0.843259842356858,,2.026566708657224,0.980337407364066,1.7266222443721582,3h
6_17,arhgdia,6,0.840379881616157,,2.0375361254316173,0.9869693323903302,1.7146019584967638,3h
6_18,arhgdia,6,0.7912993960496483,,2.011812527502383,1.0241244059897436,1.773909588822036,3h
6_19,arhgdia,6,0.7833344697572346,,1.9862054329371814,1.0627120515179393,1.743918398177346,3h
6_20,arhgdia,6,0.7833344697572346,,1.9862054329371814,1.0627120515179393,1.743918398177346,3h
6_21,arhgdia,6,0.7855987885383645,,1.9119841779046798,1.1120305702687168,1.7045198357296427,3h
6_22,arhgdia,6,0.7781750542296971,,1.9403417558844656,1.1142182508449463,1.7069931322359333,3h
6_23,arhgdia,6,0.745142762781049,,1.9082063239167548,1.1548046745568739,1.7395124186183968,3h
6_24,arhgdia,6,0.7671590358360253,,2.0391814803830925,1.1291657328141462,1.6686331043329037,3h
6_25,arhgdia,6,0.7613635967570996,,2.0084492758937684,1.1653578893847805,1.6530265304370224,3h
6_26,arhgdia,6,0.7552770278374937,,2.0382222165189887,1.1851864011688036,1.633502664979572,3h
6_27,arhgdia,6,0.8029239059977885,,2.0521315808853453,1.1123598592258646,1.6241816299294125,3h
6_28,arhgdia,6,0.7838105816834446,,2.0816156426923884,1.1101720438787963,1.66047125764596,3h
6_29,arhgdia,6,0.7616245558349628,,2.127221664941253,1.1634066753470043,1.6328171636584887,3h
6_30,arhgdia,6,0.7616245558349628,,2.127221664941253,1.1634066753470043,1.6328171636584887,3h
6_31,arhgdia,6,0.752167502891669,,2.1708609470650058,1.1967781237435804,1.6084539958777824,3h
6_32,arhgdia,6,0.7345062699273408,,2.0656852959133243,1.263495812068326,1.619224038912862,3h
6_33,arhgdia,6,0.7345062699273408,,2.0656852959133243,1.263495812068326,1.619224038912862,3h
6_34,arhgdia,6,0.7256346589598514,,2.0414176087042577,1.3026681160112057,1.619054126358257,3h
6_35,arhgdia,6,0.6968954872453909,,1.9966470505774683,1.348748698359069,1.6557275541795666,3h
6_36,arhgdia,6,0.6813253182594581,,2.015158864904196,1.342895855389343,1.6947237937237285,3h
6_37,arhgdia,6,0.6772191971634799,,2.0372887293107977,1.3643968123563968,1.6823765014536498,3h
6_38,arhgdia,6,0.6620468493977724,,2.0547823001971124,1.3830738213026783,1.6967438495674234,3h
6_39,arhgdia,6,0.6584393665537508,,2.079678176332551,1.4049842054312935,1.6832637529225545,3h
6_40,arhgdia,6,0.6525214774230143,,2.121538396065247,1.4441879191115978,1.66031989489482,3h
6_41,arhgdia,6,0.6525214774230143,,2.121538396065247,1.4441879191115978,1.66031989489482,3h
6_42,arhgdia,6,0.6467090177474814,,2.1744104534110984,1.4590506364998432,1.659058062895931,3h
6_43,arhgdia,6,0.6333330621935622,,2.192646816264658,1.4726371541824461,1.6747209837289925,3h
6_44,arhgdia,6,0.6429747630344471,,2.2178001986097318,1.461492672759762,1.662891627471074,3h
6_45,arhgdia,6,0.6410716111984511,,2.1685581467196378,1.5067819239132894,1.6500617800475794,3h
6_46,arhgdia,6,0.6509132872933158,,2.1154925542236143,1.522275135776858,1.6387113851430084,3h
6_47,arhgdia,6,0.6491195734752684,,2.1396473007525856,1.5119190496764867,1.6495880199730582,3h
6_48,arhgdia,6,0.6571134945656704,,2.0292079124437175,1.5764109213998616,1.6255654644078736,3h
6_49,arhgdia,6,0.6571134945656704,,2.0292079124437175,1.5764109213998616,1.6255654644078736,3h
6_50,arhgdia,6,0.6652980183650018,,1.9894736842105263,1.5541858492475793,1.6470573002408317,3h
6_51,arhgdia,6,0.6652980183650018,,1.9894736842105263,1.5541858492475793,1.6470573002408317,3h
6_52,arhgdia,6,0.6851909200742214,,2.0304006074496956,1.4971823895697944,1.6462731402412745,3h
6_53,arhgdia,6,0.6725179836010983,,2.054344172646517,1.516924046643555,1.654674527734328,3h
6_54,arhgdia,6,0.6717392760645781,,2.0695185441307675,1.5298991167526388,1.6454962693264275,3h
6_55,arhgdia,6,0.6821691665927044,,2.179863661149225,1.517321548546243,1.6091566671079711,3h
6_56,arhgdia,6,0.7040163522798164,,2.390539118662026,1.482062208441857,1.5429070519562127,3h
6_57,arhgdia,6,0.7040163522798164,,2.390539118662026,1.482062208441857,1.5429070519562127,3h
6_58,arhgdia,6,0.7040163522798164,,2.4149315137223417,1.4993966039161828,1.5276379375186138,3h
6_59,arhgdia,6,0.7382737005716155,,2.539612188365651,1.4273588210791144,1.4819821033387857,3h
6_60,arhgdia,6,0.7382737005716155,,2.539612188365651,1.4273588210791144,1.4819821033387857,3h
6_61,arhgdia,6,0.739432798738032,,2.3963922905316775,1.5136007714965565,1.4606085025819298,3h
6_62,arhgdia,6,0.7421570576610425,,2.4043528548318305,1.5366976545200808,1.4369840412232118,3h
6_63,arhgdia,6,0.74529328201597,,2.4179457454208206,1.5185153051969051,1.4356554217133304,3h
6_64,arhgdia,6,0.74529328201597,,2.4179457454208206,1.5185153051969051,1.4356554217133304,3h
6_65,arhgdia,6,0.762599101295559,,2.3354935629814664,1.5428766257041195,1.402437476500552,3h
6_66,arhgdia,6,0.7448785404039551,,2.3380802210421385,1.5605462849294154,1.4155787779648275,3h
6_67,arhgdia,6,0.7448785404039551,,2.3380802210421385,1.5605462849294154,1.4155787779648275,3h
6_68,arhgdia,6,0.7404901716629663,,2.2386889973294677,1.621968927126946,1.4012227074235808,3h
6_69,arhgdia,6,0.7581826377344041,,2.1368339982975373,1.641399578195608,1.376271525687857,3h
6_70,arhgdia,6,0.765098041805052,,2.2136652390123315,1.6235791436261842,1.351509961110253,3h
6_71,arhgdia,6,0.765098041805052,,2.2136652390123315,1.6235791436261842,1.351509961110253,3h
6_72,arhgdia,6,0.7385954187137254,,2.178916811435103,1.6487475622715542,1.374211462351314,3h
6_73,arhgdia,6,0.7460294008458312,,2.15811145071254,1.6303272586915165,1.366828662594701,3h
6_74,arhgdia,6,0.729181947802963,,2.4537782689678154,1.724064096206397,1.280838777492449,3h
6_75,arhgdia,6,0.729181947802963,,2.4537782689678154,1.724064096206397,1.280838777492449,3h
6_76,arhgdia,6,0.7497843386717918,,2.4758907919569753,1.665244684463168,1.2616100389895482,3h
6_77,arhgdia,6,0.7342467113504658,,2.233261673136706,1.763210401764236,1.275214755184185,3h
6_78,arhgdia,6,0.7449399976863164,,2.366650932263394,1.787989430262766,1.20798011763576,3h
6_79,arhgdia,6,0.7420782292554672,,2.3414179455795123,1.8080960871917136,1.1934042916139371,3h
6_80,arhgdia,6,0.7420782292554672,,2.3414179455795123,1.8080960871917136,1.1934042916139371,3h
6_81,arhgdia,6,0.7393207686281738,,2.4364500966994163,1.8285427731303137,1.1501511980291554,3h
6_82,arhgdia,6,0.7493655645567255,,2.3086455282625993,1.7679761704424988,1.1715270158043698,3h
6_83,arhgdia,6,0.7867898103113177,,2.181690199053194,1.7074996625515257,1.1619265082046837,3h
6_84,arhgdia,6,0.7867898103113177,,2.181690199053194,1.7074996625515257,1.1619265082046837,3h
6_85,arhgdia,6,0.7844511172218915,,2.0597112984771995,1.7292186579928779,1.1696292966234523,3h
6_86,arhgdia,6,0.7955453092094577,,2.0065223709223274,1.7521177731352453,1.1470895529976408,3h
6_87,arhgdia,6,0.7951234017246506,,1.8838377850095371,1.7821209223191814,1.1598017846888529,3h
6_88,arhgdia,6,0.8466034080835275,,1.7557320539050707,1.7125247119636466,1.1493865854750605,3h
6_89,arhgdia,6,0.8466034080835275,,1.7557320539050707,1.7125247119636466,1.1493865854750605,3h
6_90,arhgdia,6,0.8589079670084547,,1.7181987583341236,1.737828062090284,1.1284291050246495,3h
7_1,arhgdia,7,0.7172879085188574,0.7172879085188574,1.51622748784736,1.2916350532664589,2.1976371406927955,3h
7_2,arhgdia,7,0.7353196130656909,0.7353196130656909,1.5820262641079001,1.2766235848131309,2.1389318845472785,3h
7_3,arhgdia,7,0.7308236114169371,0.7308236114169371,1.5736492091770817,1.2883437358806267,2.1376488301419716,3h
