,Gene,Image,MTOC,MTOC leading edge,Non MTOC1,Non MTOC2,Non MTOC3,timepoint
14_50,arhgdia,14,0.7495821226795029,0.7495821226795029,0.9326255623841586,0.8162089986857538,0.802617252032565,5h
14_51,arhgdia,14,0.7466227935058501,0.7466227935058501,0.9337572052188428,0.8175743779971479,0.8042272353991362,5h
14_52,arhgdia,14,0.7423962606787528,0.7423962606787528,0.9367577967123193,0.8186412149335682,0.8065042165437817,5h
14_53,arhgdia,14,0.7423962606787528,0.7423962606787528,0.9367577967123193,0.8186412149335682,0.8065042165437817,5h
14_54,arhgdia,14,0.7382125360586925,0.7382125360586925,0.938510651574935,0.8193989822137849,0.8101709469925198,5h
14_55,arhgdia,14,0.7382125360586925,0.7382125360586925,0.938510651574935,0.8193989822137849,0.8101709469925198,5h
14_56,arhgdia,14,0.7354959270528697,0.7354959270528697,0.9391425363195445,0.8199032726556165,0.8130745305372636,5h
14_57,arhgdia,14,0.7313534533834408,0.7313534533834408,0.9385921388989084,0.8213862099811492,0.8176840530478945,5h
14_58,arhgdia,14,0.7313534533834408,0.7313534533834408,0.9385921388989084,0.8213862099811492,0.8176840530478945,5h
14_59,arhgdia,14,0.7277122298942607,0.7277122298942607,0.9384198318836965,0.8231605752317067,0.8210091629642758,5h
14_60,arhgdia,14,0.7277122298942607,0.7277122298942607,0.9384198318836965,0.8231605752317067,0.8210091629642758,5h
14_61,arhgdia,14,0.7253691855657414,0.7253691855657414,0.9379048421113444,0.8245423120592523,0.8231805363864384,5h
14_62,arhgdia,14,0.7215071116164188,0.7215071116164188,0.9371433026933571,0.8267039300243064,0.8270533428765623,5h
14_63,arhgdia,14,0.7215071116164188,0.7215071116164188,0.9371433026933571,0.8267039300243064,0.8270533428765623,5h
14_64,arhgdia,14,0.7190374372466657,0.7190374372466657,0.9357720744010516,0.8285026934401137,0.8299309904210938,5h
14_65,arhgdia,14,0.7142668005149175,0.7142668005149175,0.9333331600463612,0.8324335642432547,0.8351769134359907,5h
14_66,arhgdia,14,0.7142668005149175,0.7142668005149175,0.9333331600463612,0.8324335642432547,0.8351769134359907,5h
14_67,arhgdia,14,0.7115772726984474,0.7115772726984474,0.9310020241295203,0.8343010001034764,0.839289274932896,5h
14_68,arhgdia,14,0.7086128236161033,0.7086128236161033,0.9272428929833754,0.8369957558366699,0.8441655580467086,5h
14_69,arhgdia,14,0.7086128236161033,0.7086128236161033,0.9272428929833754,0.8369957558366699,0.8441655580467086,5h
14_70,arhgdia,14,0.7064389307581725,0.7064389307581725,0.9244481854045876,0.8391168812338371,0.8476597505438731,5h
14_71,arhgdia,14,0.7046922746829972,0.7046922746829972,0.9207923342795915,0.8409380499209136,0.8514024434877895,5h
14_72,arhgdia,14,0.704137452055852,0.704137452055852,0.919635772910177,0.8416482326029312,0.8524189245875838,5h
14_73,arhgdia,14,0.7029576341252627,0.7029576341252627,0.9169853239159079,0.8427157109096899,0.8550194220506253,5h
14_74,arhgdia,14,0.7022694330326699,0.7022694330326699,0.9148747164068362,0.8435201361235573,0.8566017645021259,5h
14_75,arhgdia,14,0.7022694330326699,0.7022694330326699,0.9148747164068362,0.8435201361235573,0.8566017645021259,5h
14_76,arhgdia,14,0.7017461457581348,0.7017461457581348,0.9107176359881434,0.8443500939099664,0.8591722786232895,5h
14_77,arhgdia,14,0.7010265059138114,0.7010265059138114,0.9076306542574195,0.8455590316209545,0.8609675050711294,5h
14_78,arhgdia,14,0.7005374021982999,0.7005374021982999,0.9053208667641427,0.8468848683690428,0.861714125743817,5h
14_79,arhgdia,14,0.7005374021982999,0.7005374021982999,0.9053208667641427,0.8468848683690428,0.861714125743817,5h
14_80,arhgdia,14,0.7004311898007295,0.7004311898007295,0.9025819425557493,0.8477983541954758,0.8625916064836464,5h
14_81,arhgdia,14,0.7005770140414164,0.7005770140414164,0.899119504388278,0.8490284883322647,0.8634916394922818,5h
14_82,arhgdia,14,0.7005770140414164,0.7005770140414164,0.899119504388278,0.8490284883322647,0.8634916394922818,5h
14_83,arhgdia,14,0.7008773156635207,0.7008773156635207,0.8954579997306015,0.8505863886863173,0.8640229305965501,5h
14_84,arhgdia,14,0.7017687791736043,0.7017687791736043,0.891008414473691,0.8508084681360785,0.8655885046316529,5h
14_85,arhgdia,14,0.7028693472090646,0.7028693472090646,0.8878389262139197,0.8507939775191928,0.8660295023916819,5h
14_86,arhgdia,14,0.7028693472090646,0.7028693472090646,0.8878389262139197,0.8507939775191928,0.8660295023916819,5h
14_87,arhgdia,14,0.7041360013293712,0.7041360013293712,0.8840111285605559,0.8514346027719125,0.8664046391206136,5h
14_88,arhgdia,14,0.7056591129085338,0.7056591129085338,0.8803311393085121,0.8512489664811698,0.866972050835481,5h
14_89,arhgdia,14,0.7072475842487835,0.7072475842487835,0.876311822578653,0.8514080479837238,0.8675145881293481,5h
14_90,arhgdia,14,0.7072475842487835,0.7072475842487835,0.876311822578653,0.8514080479837238,0.8675145881293481,5h
15_1,arhgdia,15,0.7474095078817033,,0.7853604342145298,1.0668185364791394,0.6722886090478364,5h
15_2,arhgdia,15,0.7842131929996822,,1.0625767928784973,0.6742430117068633,0.7464617019143058,5h
15_3,arhgdia,15,0.783617635805815,,1.0635753438984854,0.675846451174472,0.7442787692666581,5h
15_4,arhgdia,15,0.7828462109912241,,1.0644007488452518,0.6786132468998086,0.7406557210689736,5h
15_5,arhgdia,15,0.7819327845041325,,1.0647856101190207,0.6813590078614857,0.7375466079410975,5h
15_6,arhgdia,15,0.781520307340809,,1.0646376518449472,0.6829091898912019,0.735847170424497,5h
15_7,arhgdia,15,0.7807481857690595,,1.0654944035037006,0.6853019760461562,0.7326058581050384,5h
15_8,arhgdia,15,0.7790953753200258,,1.0669415040529766,0.6893182615281945,0.7275986527932186,5h
15_9,arhgdia,15,0.7790953753200258,,1.0669415040529766,0.6893182615281945,0.7275986527932186,5h
15_10,arhgdia,15,0.7785740410206177,,1.0687684019956383,0.6923467593536953,0.7217937974977946,5h
15_11,arhgdia,15,0.7784910620500466,,1.0696481120018322,0.6937913993009901,0.7184611336076233,5h
15_12,arhgdia,15,0.7783060760336096,,1.0700579099507896,0.69502866500984,0.7163574828873164,5h
15_13,arhgdia,15,0.7778011746086576,,1.070426369211298,0.6969808297889521,0.7135446518049476,5h
15_14,arhgdia,15,0.7779772242374383,,1.070057123783314,0.6981705032014964,0.7115036946854025,5h
15_15,arhgdia,15,0.7779377683357779,,1.0694716356371834,0.6999354019081235,0.7091484594554872,5h
15_16,arhgdia,15,0.7776650269557415,,1.0683246095921357,0.7043568710653841,0.7044252752675781,5h
